trial_id,model_id,revision,training_mode,seed,fold,loss,learning_rate,max_length,warmup_ratio,weight_decay,focal_gamma,best_epoch,best_validation_macro_f1,accuracy,macro_f1,weighted_f1,balanced_accuracy,mcc,coverage,positive_recall,positive_precision,positive_f1,negative_precision,negative_recall,negative_f1,negative_support,neutral_precision,neutral_recall,neutral_f1,neutral_support,positive_support,ece,brier_score,mean_confidence
apriandito__indobert-sentiment-classifier__focal_loss_lr2em05_len256_warm0.06_wd0.01_g1p5,apriandito/indobert-sentiment-classifier,ba24f8cea1c00090cc4fce2b63c61ed307943a78,frozen_encoder_linear_head_cpu,52,2,focal_loss,2e-05,256,0.06,0.01,1.5,8,0.4306827911201953,0.5650793650793651,0.4306827911201953,0.5762059517726354,0.43206349206349204,0.2265909246518432,1.0,0.34285714285714286,0.2926829268292683,0.3157894736842105,0.20754716981132076,0.22,0.21359223300970873,50,0.7944444444444444,0.7333333333333333,0.7626666666666667,195,70,0.11372767109719535,0.5879827426625337,0.46174800395965576
apriandito__indobert-sentiment-classifier__focal_loss_lr2em05_len256_warm0.06_wd0.01_g1p5,apriandito/indobert-sentiment-classifier,ba24f8cea1c00090cc4fce2b63c61ed307943a78,frozen_encoder_linear_head_cpu,52,3,focal_loss,2e-05,256,0.06,0.01,1.5,8,0.5735987197574848,0.6565656565656566,0.5735987197574848,0.647098452220099,0.573391812865497,0.43885277080555496,1.0,0.25,0.36363636363636365,0.2962962962962963,0.6363636363636364,0.7368421052631579,0.6829268292682927,38,0.75,0.7333333333333333,0.7415730337078652,45,16,0.16589209377163588,0.5368606280004924,0.5048218369483948
apriandito__indobert-sentiment-classifier__focal_loss_lr2em05_len256_warm0.06_wd0.01_g1p5,apriandito/indobert-sentiment-classifier,ba24f8cea1c00090cc4fce2b63c61ed307943a78,frozen_encoder_linear_head_cpu,52,4,focal_loss,2e-05,256,0.06,0.01,1.5,8,0.6193362193362194,0.6942148760330579,0.6193362193362194,0.6933705413044257,0.6231010522136192,0.45505809526918806,1.0,0.43478260869565216,0.5263157894736842,0.47619047619047616,0.5333333333333333,0.64,0.5818181818181818,25,0.8055555555555556,0.7945205479452054,0.8,73,23,0.19539287710977982,0.4887276731545322,0.5104300379753113
apriandito__indobert-sentiment-classifier__focal_loss_lr2em05_len256_warm0.06_wd0.01_g1p5,apriandito/indobert-sentiment-classifier,ba24f8cea1c00090cc4fce2b63c61ed307943a78,frozen_encoder_linear_head_cpu,52,5,focal_loss,2e-05,256,0.06,0.01,1.5,7,0.6273272096701638,0.7246376811594203,0.6273272096701638,0.7386887941254222,0.6792592592592593,0.4596799344491833,1.0,0.5,0.5555555555555556,0.5263157894736842,0.4117647058823529,0.7777777777777778,0.5384615384615384,9,0.8837209302325582,0.76,0.8172043010752689,50,10,0.2182146496530892,0.513533436468549,0.5064229965209961
apriandito__indobert-sentiment-classifier__focal_loss_lr2em05_len256_warm0.06_wd0.01_g1p5,apriandito/indobert-sentiment-classifier,ba24f8cea1c00090cc4fce2b63c61ed307943a78,frozen_encoder_linear_head_cpu,52,ALL_OOF,focal_loss,2e-05,256,0.06,0.01,1.5,8,0.5431154274709319,0.60875,0.5431154274709319,0.6172592620133015,0.5461785625764121,0.3667556108229279,1.0,0.3741935483870968,0.32044198895027626,0.34523809523809523,0.5066079295154186,0.5324074074074074,0.5191873589164786,216,0.8010204081632653,0.7319347319347319,0.7649208282582217,429,155,0.12531250294297933,0.5568882859727725,0.4899152537062764
apriandito__indobert-sentiment-classifier__focal_loss_lr2em05_len256_warm0.06_wd0.01_g1p5,apriandito/indobert-sentiment-classifier,ba24f8cea1c00090cc4fce2b63c61ed307943a78,frozen_encoder_linear_head_cpu,62,1,focal_loss,2e-05,256,0.06,0.01,1.5,3,0.6303669258455847,0.6581632653061225,0.6303669258455847,0.6636184457065104,0.6379038613081166,0.4625722827819954,1.0,0.5555555555555556,0.43478260869565216,0.4878048780487805,0.7303370786516854,0.6914893617021277,0.7103825136612022,94,0.7213114754098361,0.6666666666666666,0.6929133858267716,66,36,0.10398595369592006,0.5206520694264787,0.5675774216651917
apriandito__indobert-sentiment-classifier__focal_loss_lr2em05_len256_warm0.06_wd0.01_g1p5,apriandito/indobert-sentiment-classifier,ba24f8cea1c00090cc4fce2b63c61ed307943a78,frozen_encoder_linear_head_cpu,62,2,focal_loss,2e-05,256,0.06,0.01,1.5,7,0.6085444610034774,0.6666666666666666,0.6085444610034774,0.6765705454230044,0.6374114774114774,0.43094671290556974,1.0,0.5142857142857142,0.5806451612903226,0.5454545454545454,0.4146341463414634,0.68,0.5151515151515151,50,0.8187134502923976,0.717948717948718,0.7650273224043715,195,70,0.1476889711523813,0.5209190695668379,0.532180905342102
apriandito__indobert-sentiment-classifier__focal_loss_lr2em05_len256_warm0.06_wd0.01_g1p5,apriandito/indobert-sentiment-classifier,ba24f8cea1c00090cc4fce2b63c61ed307943a78,frozen_encoder_linear_head_cpu,62,3,focal_loss,2e-05,256,0.06,0.01,1.5,7,0.6676594688508315,0.6868686868686869,0.6676594688508315,0.68801191362621,0.6761695906432749,0.5029575532082692,1.0,0.625,0.5555555555555556,0.5882352941176471,0.6829268292682927,0.7368421052631579,0.7088607594936709,38,0.75,0.6666666666666666,0.7058823529411765,45,16,0.1359987578006706,0.4825092128815785,0.5937855243682861
apriandito__indobert-sentiment-classifier__focal_loss_lr2em05_len256_warm0.06_wd0.01_g1p5,apriandito/indobert-sentiment-classifier,ba24f8cea1c00090cc4fce2b63c61ed307943a78,frozen_encoder_linear_head_cpu,62,4,focal_loss,2e-05,256,0.06,0.01,1.5,7,0.7597827704210682,0.7851239669421488,0.7597827704210682,0.7863247180110202,0.7691165376216,0.6217577420803391,1.0,0.7391304347826086,0.7083333333333334,0.723404255319149,0.7037037037037037,0.76,0.7307692307692307,25,0.8428571428571429,0.8082191780821918,0.8251748251748252,73,23,0.2196818070470794,0.43079892812395004,0.5654420852661133
apriandito__indobert-sentiment-classifier__focal_loss_lr2em05_len256_warm0.06_wd0.01_g1p5,apriandito/indobert-sentiment-classifier,ba24f8cea1c00090cc4fce2b63c61ed307943a78,frozen_encoder_linear_head_cpu,62,5,focal_loss,2e-05,256,0.06,0.01,1.5,1,0.5856481481481481,0.7101449275362319,0.5856481481481481,0.7183977455716586,0.6155555555555555,0.3911997616225441,1.0,0.4,0.5,0.4444444444444444,0.4,0.6666666666666666,0.5,9,0.8478260869565217,0.78,0.8125,50,10,0.2331824890081433,0.5396386642821993,0.5132522583007812
apriandito__indobert-sentiment-classifier__focal_loss_lr2em05_len256_warm0.06_wd0.01_g1p5,apriandito/indobert-sentiment-classifier,ba24f8cea1c00090cc4fce2b63c61ed307943a78,frozen_encoder_linear_head_cpu,62,ALL_OOF,focal_loss,2e-05,256,0.06,0.01,1.5,7,0.6554963145367232,0.68875,0.6554963145367232,0.6919175690311425,0.6640889178523587,0.4967263244345898,1.0,0.5612903225806452,0.5506329113924051,0.5559105431309904,0.5984251968503937,0.7037037037037037,0.6468085106382979,216,0.8041237113402062,0.7272727272727273,0.7637698898408812,429,155,0.14647688172757625,0.5040843284186122,0.5518747950345277
apriandito__indobert-sentiment-classifier__focal_loss_lr3em05_len128_warm0.1_wd0.05_g2p0,apriandito/indobert-sentiment-classifier,ba24f8cea1c00090cc4fce2b63c61ed307943a78,frozen_encoder_linear_head_cpu,42,1,focal_loss,3e-05,128,0.1,0.05,2.0,6,0.0787512311321835,0.08163265306122448,0.0787512311321835,0.07967162952585692,0.08741672039544379,-0.359029921747545,1.0,0.08333333333333333,0.04054054054054054,0.05454545454545454,0.0975609756097561,0.0425531914893617,0.05925925925925926,94,0.1111111111111111,0.13636363636363635,0.12244897959183673,66,36,0.5026784098269987,1.1316074882712213,0.5843110084533691
apriandito__indobert-sentiment-classifier__focal_loss_lr3em05_len128_warm0.1_wd0.05_g2p0,apriandito/indobert-sentiment-classifier,ba24f8cea1c00090cc4fce2b63c61ed307943a78,frozen_encoder_linear_head_cpu,42,2,focal_loss,3e-05,128,0.1,0.05,2.0,1,0.06823711134804837,0.06666666666666667,0.06823711134804837,0.06892489913023506,0.087008547008547,-0.30983406592831214,1.0,0.1,0.07291666666666667,0.08433734939759036,0.03389830508474576,0.12,0.05286343612334802,50,0.19047619047619047,0.041025641025641026,0.06751054852320675,195,70,0.5914695399148123,1.301168519918653,0.6565495133399963
apriandito__indobert-sentiment-classifier__focal_loss_lr3em05_len128_warm0.1_wd0.05_g2p0,apriandito/indobert-sentiment-classifier,ba24f8cea1c00090cc4fce2b63c61ed307943a78,frozen_encoder_linear_head_cpu,42,3,focal_loss,3e-05,128,0.1,0.05,2.0,2,0.059664397952100774,0.06060606060606061,0.059664397952100774,0.06765734292882002,0.060599415204678354,-0.37847234482998116,1.0,0.0625,0.022222222222222223,0.03278688524590164,0.06451612903225806,0.05263157894736842,0.057971014492753624,38,0.13043478260869565,0.06666666666666667,0.08823529411764706,45,16,0.576697753234343,1.259183348443078,0.6373037695884705
apriandito__indobert-sentiment-classifier__focal_loss_lr3em05_len128_warm0.1_wd0.05_g2p0,apriandito/indobert-sentiment-classifier,ba24f8cea1c00090cc4fce2b63c61ed307943a78,frozen_encoder_linear_head_cpu,42,4,focal_loss,3e-05,128,0.1,0.05,2.0,1,0.037547892720306515,0.04132231404958678,0.037547892720306515,0.04971976821506602,0.040365296803652966,-0.37319797954537076,1.0,0.0,0.0,0.0,0.03225806451612903,0.08,0.04597701149425287,25,0.17647058823529413,0.0410958904109589,0.06666666666666667,73,23,0.616637104060039,1.3468845237897962,0.6579594016075134
apriandito__indobert-sentiment-classifier__focal_loss_lr3em05_len128_warm0.1_wd0.05_g2p0,apriandito/indobert-sentiment-classifier,ba24f8cea1c00090cc4fce2b63c61ed307943a78,frozen_encoder_linear_head_cpu,42,5,focal_loss,3e-05,128,0.1,0.05,2.0,7,0.11019201830977032,0.11594202898550725,0.11019201830977032,0.14484800688888652,0.13703703703703704,-0.22164473094119153,1.0,0.2,0.0425531914893617,0.07017543859649122,0.07692307692307693,0.1111111111111111,0.09090909090909091,9,0.5555555555555556,0.1,0.1694915254237288,50,10,0.40820976875830384,0.9246651841775849,0.5241518020629883
apriandito__indobert-sentiment-classifier__focal_loss_lr3em05_len128_warm0.1_wd0.05_g2p0,apriandito/indobert-sentiment-classifier,ba24f8cea1c00090cc4fce2b63c61ed307943a78,frozen_encoder_linear_head_cpu,42,ALL_OOF,focal_loss,3e-05,128,0.1,0.05,2.0,2,0.06845949077850157,0.07,0.06845949077850157,0.07594166766355276,0.07286115915148172,-0.3662281178562927,1.0,0.08387096774193549,0.04276315789473684,0.05664488017429194,0.046296296296296294,0.06944444444444445,0.05555555555555555,216,0.16279069767441862,0.06526806526806526,0.09317803660565724,429,155,0.5552633767575025,1.2288715350727732,0.6252633767575025
apriandito__indobert-sentiment-classifier__focal_loss_lr3em05_len128_warm0.1_wd0.05_g2p0,apriandito/indobert-sentiment-classifier,ba24f8cea1c00090cc4fce2b63c61ed307943a78,frozen_encoder_linear_head_cpu,52,1,focal_loss,3e-05,128,0.1,0.05,2.0,8,0.6582208254602299,0.6938775510204082,0.6582208254602299,0.6983353743294833,0.6597177448241278,0.514273494742504,1.0,0.5555555555555556,0.4444444444444444,0.49382716049382713,0.74,0.7872340425531915,0.7628865979381443,94,0.8235294117647058,0.6363636363636364,0.717948717948718,66,36,0.1666952557101542,0.4825883655239207,0.5354387164115906
apriandito__indobert-sentiment-classifier__focal_loss_lr3em05_len128_warm0.1_wd0.05_g2p0,apriandito/indobert-sentiment-classifier,ba24f8cea1c00090cc4fce2b63c61ed307943a78,frozen_encoder_linear_head_cpu,52,2,focal_loss,3e-05,128,0.1,0.05,2.0,7,0.6016228143057832,0.6634920634920635,0.6016228143057832,0.6701480719817197,0.6208302808302808,0.40939334980159797,1.0,0.5142857142857142,0.5625,0.5373134328358209,0.4305555555555556,0.62,0.5081967213114754,50,0.7932960893854749,0.7282051282051282,0.7593582887700535,195,70,0.1985202419379401,0.5162384538520642,0.5037638545036316
apriandito__indobert-sentiment-classifier__focal_loss_lr3em05_len128_warm0.1_wd0.05_g2p0,apriandito/indobert-sentiment-classifier,ba24f8cea1c00090cc4fce2b63c61ed307943a78,frozen_encoder_linear_head_cpu,52,3,focal_loss,3e-05,128,0.1,0.05,2.0,6,0.6964219503151651,0.7272727272727273,0.6964219503151651,0.7265480163144233,0.6951023391812865,0.5612024204171144,1.0,0.5625,0.6,0.5806451612903226,0.7142857142857143,0.7894736842105263,0.75,38,0.7857142857142857,0.7333333333333333,0.7586206896551724,45,16,0.18348336460614442,0.47696912900048427,0.5555045008659363
apriandito__indobert-sentiment-classifier__focal_loss_lr3em05_len128_warm0.1_wd0.05_g2p0,apriandito/indobert-sentiment-classifier,ba24f8cea1c00090cc4fce2b63c61ed307943a78,frozen_encoder_linear_head_cpu,52,4,focal_loss,3e-05,128,0.1,0.05,2.0,7,0.7240601376222005,0.7603305785123967,0.7240601376222005,0.762307290765438,0.7355648203295612,0.580901932388236,1.0,0.6521739130434783,0.625,0.6382978723404256,0.6785714285714286,0.76,0.7169811320754716,25,0.8405797101449275,0.7945205479452054,0.8169014084507042,73,23,0.2024700915025285,0.4286044125672836,0.5578605532646179
apriandito__indobert-sentiment-classifier__focal_loss_lr3em05_len128_warm0.1_wd0.05_g2p0,apriandito/indobert-sentiment-classifier,ba24f8cea1c00090cc4fce2b63c61ed307943a78,frozen_encoder_linear_head_cpu,52,5,focal_loss,3e-05,128,0.1,0.05,2.0,4,0.5959308454564622,0.7101449275362319,0.5959308454564622,0.725595614589922,0.6459259259259259,0.4339701661942349,1.0,0.4,0.5714285714285714,0.47058823529411764,0.3684210526315789,0.7777777777777778,0.5,9,0.8837209302325582,0.76,0.8172043010752689,50,10,0.19309887462768,0.5026967786681894,0.5170460343360901
apriandito__indobert-sentiment-classifier__focal_loss_lr3em05_len128_warm0.1_wd0.05_g2p0,apriandito/indobert-sentiment-classifier,ba24f8cea1c00090cc4fce2b63c61ed307943a78,frozen_encoder_linear_head_cpu,52,ALL_OOF,focal_loss,3e-05,128,0.1,0.05,2.0,7,0.6623251982164781,0.6975,0.6623251982164781,0.7001700550024368,0.6723031946150226,0.5124256808069487,1.0,0.5419354838709678,0.5419354838709678,0.5419354838709678,0.6168582375478927,0.7453703703703703,0.6750524109014675,216,0.8151041666666666,0.7296037296037297,0.7699876998769988,429,155,0.17886729057878256,0.48871198503235375,0.5272548111900687
apriandito__indobert-sentiment-classifier__focal_loss_lr3em05_len128_warm0.1_wd0.05_g2p0,apriandito/indobert-sentiment-classifier,ba24f8cea1c00090cc4fce2b63c61ed307943a78,frozen_encoder_linear_head_cpu,62,1,focal_loss,3e-05,128,0.1,0.05,2.0,2,0.6256220999062992,0.6530612244897959,0.6256220999062992,0.6582736639573266,0.6328533562576116,0.4538846015525951,1.0,0.5555555555555556,0.43478260869565216,0.4878048780487805,0.7222222222222222,0.6914893617021277,0.7065217391304348,94,0.7166666666666667,0.6515151515151515,0.6825396825396826,66,36,0.10058927703268676,0.5227027415711568,0.5626554489135742
apriandito__indobert-sentiment-classifier__focal_loss_lr3em05_len128_warm0.1_wd0.05_g2p0,apriandito/indobert-sentiment-classifier,ba24f8cea1c00090cc4fce2b63c61ed307943a78,frozen_encoder_linear_head_cpu,62,2,focal_loss,3e-05,128,0.1,0.05,2.0,7,0.6160232917029181,0.6698412698412698,0.6160232917029181,0.6820838806849565,0.6463736263736264,0.4432528817330589,1.0,0.5714285714285714,0.5882352941176471,0.5797101449275363,0.4074074074074074,0.66,0.5038167938931297,50,0.8313253012048193,0.7076923076923077,0.7645429362880887,195,70,0.14020578303034342,0.5124270459477379,0.5352515578269958
apriandito__indobert-sentiment-classifier__focal_loss_lr3em05_len128_warm0.1_wd0.05_g2p0,apriandito/indobert-sentiment-classifier,ba24f8cea1c00090cc4fce2b63c61ed307943a78,frozen_encoder_linear_head_cpu,62,3,focal_loss,3e-05,128,0.1,0.05,2.0,6,0.6786171993708056,0.696969696969697,0.6786171993708056,0.6977327174024796,0.6835769980506822,0.5162862443012494,1.0,0.625,0.5882352941176471,0.6060606060606061,0.6829268292682927,0.7368421052631579,0.7088607594936709,38,0.7560975609756098,0.6888888888888889,0.7209302325581395,45,16,0.1355299787087874,0.477309398882637,0.5906542539596558
apriandito__indobert-sentiment-classifier__focal_loss_lr3em05_len128_warm0.1_wd0.05_g2p0,apriandito/indobert-sentiment-classifier,ba24f8cea1c00090cc4fce2b63c61ed307943a78,frozen_encoder_linear_head_cpu,62,4,focal_loss,3e-05,128,0.1,0.05,2.0,5,0.7622800105069608,0.7851239669421488,0.7622800105069608,0.7868888758637308,0.7778836609092714,0.6272620200577048,1.0,0.7391304347826086,0.7083333333333334,0.723404255319149,0.6896551724137931,0.8,0.7407407407407407,25,0.8529411764705882,0.7945205479452054,0.8226950354609929,73,23,0.22859578093221364,0.4332292020243027,0.5593385100364685
apriandito__indobert-sentiment-classifier__focal_loss_lr3em05_len128_warm0.1_wd0.05_g2p0,apriandito/indobert-sentiment-classifier,ba24f8cea1c00090cc4fce2b63c61ed307943a78,frozen_encoder_linear_head_cpu,62,5,focal_loss,3e-05,128,0.1,0.05,2.0,1,0.5856481481481481,0.7101449275362319,0.5856481481481481,0.7183977455716586,0.6155555555555555,0.3911997616225441,1.0,0.4,0.5,0.4444444444444444,0.4,0.6666666666666666,0.5,9,0.8478260869565217,0.78,0.8125,50,10,0.23189492761224942,0.5347205453434537,0.5157736539840698
apriandito__indobert-sentiment-classifier__focal_loss_lr3em05_len128_warm0.1_wd0.05_g2p0,apriandito/indobert-sentiment-classifier,ba24f8cea1c00090cc4fce2b63c61ed307943a78,frozen_encoder_linear_head_cpu,62,ALL_OOF,focal_loss,3e-05,128,0.1,0.05,2.0,5,0.6597859345327631,0.69,0.6597859345327631,0.6939255587535089,0.6703600660589908,0.5016129130534055,1.0,0.5870967741935483,0.558282208588957,0.5723270440251572,0.59375,0.7037037037037037,0.6440677966101694,216,0.8110236220472441,0.7202797202797203,0.762962962962963,429,155,0.14249788273125888,0.5005429229806302,0.5507847828790545
apriandito__indobert-sentiment-classifier__class_balanced_focal_loss_lr1em05_len256_warm0.1_wd0.05_g1p0,apriandito/indobert-sentiment-classifier,ba24f8cea1c00090cc4fce2b63c61ed307943a78,frozen_encoder_linear_head_cpu,42,1,class_balanced_focal_loss,1e-05,256,0.1,0.05,1.0,1,0.05887260512904369,0.061224489795918366,0.05887260512904369,0.057591209773092455,0.0645103517443943,-0.4490746187139354,1.0,0.05555555555555555,0.044444444444444446,0.04938271604938271,0.05263157894736842,0.031914893617021274,0.039735099337748346,94,0.07446808510638298,0.10606060606060606,0.0875,66,36,0.6673645897179235,1.4158472682468648,0.7285891175270081
apriandito__indobert-sentiment-classifier__class_balanced_focal_loss_lr1em05_len256_warm0.1_wd0.05_g1p0,apriandito/indobert-sentiment-classifier,ba24f8cea1c00090cc4fce2b63c61ed307943a78,frozen_encoder_linear_head_cpu,42,2,class_balanced_focal_loss,1e-05,256,0.1,0.05,1.0,1,0.07176997372552535,0.06984126984126984,0.07176997372552535,0.07032716941185553,0.09367521367521368,-0.31244452070022444,1.0,0.1,0.07865168539325842,0.0880503144654088,0.03888888888888889,0.14,0.06086956521739131,50,0.17391304347826086,0.041025641025641026,0.06639004149377593,195,70,0.6011464043269081,1.321598071269174,0.6693587303161621
apriandito__indobert-sentiment-classifier__class_balanced_focal_loss_lr1em05_len256_warm0.1_wd0.05_g1p0,apriandito/indobert-sentiment-classifier,ba24f8cea1c00090cc4fce2b63c61ed307943a78,frozen_encoder_linear_head_cpu,42,3,class_balanced_focal_loss,1e-05,256,0.1,0.05,1.0,1,0.06665462862645961,0.0707070707070707,0.06665462862645961,0.07763441566258468,0.06664230019493177,-0.3952540829445611,1.0,0.0625,0.027777777777777776,0.038461538461538464,0.030303030303030304,0.02631578947368421,0.028169014084507043,38,0.16666666666666666,0.1111111111111111,0.13333333333333333,45,16,0.6226022321768482,1.358724562805161,0.6933093667030334
apriandito__indobert-sentiment-classifier__class_balanced_focal_loss_lr1em05_len256_warm0.1_wd0.05_g1p0,apriandito/indobert-sentiment-classifier,ba24f8cea1c00090cc4fce2b63c61ed307943a78,frozen_encoder_linear_head_cpu,42,4,class_balanced_focal_loss,1e-05,256,0.1,0.05,1.0,4,0.03790849673202614,0.04132231404958678,0.03790849673202614,0.04994328309836331,0.040365296803652966,-0.3711992434848833,1.0,0.0,0.0,0.0,0.03333333333333333,0.08,0.047058823529411764,25,0.17647058823529413,0.0410958904109589,0.06666666666666667,73,23,0.6000297685300023,1.3144560055418615,0.6413520574569702
apriandito__indobert-sentiment-classifier__class_balanced_focal_loss_lr1em05_len256_warm0.1_wd0.05_g1p0,apriandito/indobert-sentiment-classifier,ba24f8cea1c00090cc4fce2b63c61ed307943a78,frozen_encoder_linear_head_cpu,42,5,class_balanced_focal_loss,1e-05,256,0.1,0.05,1.0,1,0.04305555555555555,0.043478260869565216,0.04305555555555555,0.05736714975845411,0.04666666666666667,-0.35005811013797805,1.0,0.1,0.045454545454545456,0.0625,0.0,0.0,0.0,9,0.2,0.04,0.06666666666666667,50,10,0.6368546308814615,1.335789441153627,0.6803328990936279
apriandito__indobert-sentiment-classifier__class_balanced_focal_loss_lr1em05_len256_warm0.1_wd0.05_g1p0,apriandito/indobert-sentiment-classifier,ba24f8cea1c00090cc4fce2b63c61ed307943a78,frozen_encoder_linear_head_cpu,42,ALL_OOF,class_balanced_focal_loss,1e-05,256,0.1,0.05,1.0,1,0.06024503388300525,0.06125,0.06024503388300525,0.06577417055620555,0.06314266179857576,-0.40510279360656987,1.0,0.07096774193548387,0.046610169491525424,0.056265984654731455,0.035422343324250684,0.06018518518518518,0.044596912521440824,216,0.12690355329949238,0.05827505827505827,0.07987220447284345,429,155,0.6222945442795753,1.3494272960675646,0.6835445442795753
apriandito__indobert-sentiment-classifier__class_balanced_focal_loss_lr1em05_len256_warm0.1_wd0.05_g1p0,apriandito/indobert-sentiment-classifier,ba24f8cea1c00090cc4fce2b63c61ed307943a78,frozen_encoder_linear_head_cpu,52,1,class_balanced_focal_loss,1e-05,256,0.1,0.05,1.0,8,0.41747973399349547,0.42346938775510207,0.41747973399349547,0.4599556292591305,0.39990328820116056,0.13750750624145563,1.0,0.25,0.1232876712328767,0.1651376146788991,0.4935064935064935,0.40425531914893614,0.4444444444444444,94,0.782608695652174,0.5454545454545454,0.6428571428571429,66,36,0.27506667892543635,0.7615948337247342,0.5126991868019104
apriandito__indobert-sentiment-classifier__class_balanced_focal_loss_lr1em05_len256_warm0.1_wd0.05_g1p0,apriandito/indobert-sentiment-classifier,ba24f8cea1c00090cc4fce2b63c61ed307943a78,frozen_encoder_linear_head_cpu,52,2,class_balanced_focal_loss,1e-05,256,0.1,0.05,1.0,7,0.30648967551622414,0.4031746031746032,0.30648967551622414,0.44168188415976023,0.3013919413919414,0.028233531376706963,1.0,0.18571428571428572,0.1511627906976744,0.16666666666666666,0.10588235294117647,0.18,0.13333333333333333,50,0.7291666666666666,0.5384615384615384,0.6194690265486725,195,70,0.08074798820510744,0.705157090778592,0.4450526535511017
apriandito__indobert-sentiment-classifier__class_balanced_focal_loss_lr1em05_len256_warm0.1_wd0.05_g1p0,apriandito/indobert-sentiment-classifier,ba24f8cea1c00090cc4fce2b63c61ed307943a78,frozen_encoder_linear_head_cpu,52,3,class_balanced_focal_loss,1e-05,256,0.1,0.05,1.0,7,0.3432437583380979,0.41414141414141414,0.3432437583380979,0.41355926330197346,0.3628654970760234,0.130556785573704,1.0,0.25,0.10810810810810811,0.1509433962264151,0.23529411764705882,0.10526315789473684,0.14545454545454545,38,0.7333333333333333,0.7333333333333333,0.7333333333333333,45,16,0.19639568226506013,0.7190878414588112,0.48479950428009033
apriandito__indobert-sentiment-classifier__class_balanced_focal_loss_lr1em05_len256_warm0.1_wd0.05_g1p0,apriandito/indobert-sentiment-classifier,ba24f8cea1c00090cc4fce2b63c61ed307943a78,frozen_encoder_linear_head_cpu,52,4,class_balanced_focal_loss,1e-05,256,0.1,0.05,1.0,7,0.34145809267103067,0.49586776859504134,0.34145809267103067,0.5113271193398613,0.33650188604327974,0.1271855468176806,1.0,0.043478260869565216,0.038461538461538464,0.04081632653061224,0.21428571428571427,0.24,0.22641509433962265,25,0.7910447761194029,0.726027397260274,0.7571428571428571,73,23,0.11041874235326594,0.6500784696829285,0.45906883478164673
apriandito__indobert-sentiment-classifier__class_balanced_focal_loss_lr1em05_len256_warm0.1_wd0.05_g1p0,apriandito/indobert-sentiment-classifier,ba24f8cea1c00090cc4fce2b63c61ed307943a78,frozen_encoder_linear_head_cpu,52,5,class_balanced_focal_loss,1e-05,256,0.1,0.05,1.0,6,0.3467281510759772,0.5652173913043478,0.3467281510759772,0.6031200473544519,0.3437037037037037,0.14274859975105234,1.0,0.2,0.14285714285714285,0.16666666666666666,0.07692307692307693,0.1111111111111111,0.09090909090909091,9,0.8571428571428571,0.72,0.782608695652174,50,10,0.17382046753081723,0.6537570403890761,0.4594513475894928
apriandito__indobert-sentiment-classifier__class_balanced_focal_loss_lr1em05_len256_warm0.1_wd0.05_g1p0,apriandito/indobert-sentiment-classifier,ba24f8cea1c00090cc4fce2b63c61ed307943a78,frozen_encoder_linear_head_cpu,52,ALL_OOF,class_balanced_focal_loss,1e-05,256,0.1,0.05,1.0,7,0.36495278658712554,0.4375,0.36495278658712554,0.46547501286027004,0.35622296858856,0.12047922509072687,1.0,0.1870967741935484,0.1228813559322034,0.1483375959079284,0.2636363636363636,0.26851851851851855,0.26605504587155965,216,0.7645348837209303,0.6130536130536131,0.6804657179818887,429,155,0.1491728011891246,0.7079443724102592,0.46990658093243837
apriandito__indobert-sentiment-classifier__class_balanced_focal_loss_lr1em05_len256_warm0.1_wd0.05_g1p0,apriandito/indobert-sentiment-classifier,ba24f8cea1c00090cc4fce2b63c61ed307943a78,frozen_encoder_linear_head_cpu,62,1,class_balanced_focal_loss,1e-05,256,0.1,0.05,1.0,7,0.6264801642145779,0.6581632653061225,0.6264801642145779,0.6635507906232219,0.6321907013396375,0.4610078568450629,1.0,0.5277777777777778,0.4222222222222222,0.4691358024691358,0.7333333333333333,0.7021276595744681,0.717391304347826,94,0.7213114754098361,0.6666666666666666,0.6929133858267716,66,36,0.11101047968377874,0.5182239263892765,0.5699450969696045
apriandito__indobert-sentiment-classifier__class_balanced_focal_loss_lr1em05_len256_warm0.1_wd0.05_g1p0,apriandito/indobert-sentiment-classifier,ba24f8cea1c00090cc4fce2b63c61ed307943a78,frozen_encoder_linear_head_cpu,62,2,class_balanced_focal_loss,1e-05,256,0.1,0.05,1.0,8,0.5741515246352574,0.6317460317460317,0.5741515246352574,0.6405966251661642,0.6063980463980464,0.3738441187110345,1.0,0.45714285714285713,0.48484848484848486,0.47058823529411764,0.41975308641975306,0.68,0.5190839694656488,50,0.7916666666666666,0.6820512820512821,0.7327823691460055,195,70,0.14091504395954194,0.5577287058938203,0.5064781308174133
apriandito__indobert-sentiment-classifier__class_balanced_focal_loss_lr1em05_len256_warm0.1_wd0.05_g1p0,apriandito/indobert-sentiment-classifier,ba24f8cea1c00090cc4fce2b63c61ed307943a78,frozen_encoder_linear_head_cpu,62,3,class_balanced_focal_loss,1e-05,256,0.1,0.05,1.0,5,0.6428895768833849,0.6666666666666666,0.6428895768833849,0.6715852018638396,0.6599902534113061,0.47918761545306604,1.0,0.625,0.45454545454545453,0.5263157894736842,0.7297297297297297,0.7105263157894737,0.72,38,0.725,0.6444444444444445,0.6823529411764706,45,16,0.16164856185816756,0.5177756963839113,0.5577453970909119
