threshold,coverage,abstention_rate,macro_f1,balanced_accuracy,mcc,minimum_per_class_recall,objective,selected,n_covered,n_abstained,class_collapse,macro_f1_covered,balanced_accuracy_covered,mcc_covered,precision_negative,recall_negative,f1_negative,covered_true_negative,covered_pred_negative,abstained_true_negative,precision_neutral,recall_neutral,f1_neutral,covered_true_neutral,covered_pred_neutral,abstained_true_neutral,precision_positive,recall_positive,f1_positive,covered_true_positive,covered_pred_positive,abstained_true_positive,eligible,selection_reason,selection_policy,target_minimum_coverage,threshold_selection_data_scope,locked_test_used_for_threshold_selection
0.45,0.8424317617866005,0.1575682382133995,0.7411177702200348,0.7184339896927975,0.6312432883879316,0.6074766355140186,0.7411177702200348,False,679,127,False,0.7411177702200348,0.7184339896927975,0.6312432883879316,0.7346938775510204,0.6206896551724138,0.6728971962616822,174,147,42,0.825503355704698,0.9271356783919598,0.8733727810650888,398,447,35,0.7647058823529411,0.6074766355140186,0.6770833333333334,107,85,50,False,Not eligible under coverage>=0.90 and non-collapse gates.,MAXIMIZE_MACRO_F1_SUBJECT_TO_COVERAGE_GTE_0_90,0.9,DEVELOPMENT_OOF_ONLY,False
0.46,0.825062034739454,0.17493796526054592,0.749451054299422,0.7224641702456208,0.6442650091738419,0.6037735849056604,0.749451054299422,False,665,141,False,0.749451054299422,0.7224641702456208,0.6442650091738419,0.7394366197183099,0.625,0.6774193548387096,168,142,48,0.8265765765765766,0.9386189258312021,0.8790419161676647,391,444,42,0.810126582278481,0.6037735849056604,0.6918918918918919,106,79,51,False,Not eligible under coverage>=0.90 and non-collapse gates.,MAXIMIZE_MACRO_F1_SUBJECT_TO_COVERAGE_GTE_0_90,0.9,DEVELOPMENT_OOF_ONLY,False
0.47,0.7915632754342432,0.20843672456575682,0.7650201839308722,0.7378460716880487,0.6667423036307731,0.6265822784810127,0.7650201839308722,False,638,168,False,0.7650201839308722,0.7378460716880487,0.6667423036307731,0.7615384615384615,0.6265822784810127,0.6875,158,130,58,0.8402777777777778,0.9477806788511749,0.8907975460122699,383,432,50,0.8157894736842105,0.6391752577319587,0.7167630057803468,97,76,60,False,Not eligible under coverage>=0.90 and non-collapse gates.,MAXIMIZE_MACRO_F1_SUBJECT_TO_COVERAGE_GTE_0_90,0.9,DEVELOPMENT_OOF_ONLY,False
0.48,0.7704714640198511,0.22952853598014888,0.7694252385577255,0.7411941708374279,0.6761169923345188,0.6326530612244898,0.7694252385577255,False,621,185,False,0.7694252385577255,0.7411941708374279,0.6761169923345188,0.7622950819672131,0.6326530612244898,0.6914498141263941,147,122,69,0.8497652582159625,0.9526315789473684,0.8982630272952854,380,426,53,0.821917808219178,0.6382978723404256,0.718562874251497,94,73,63,False,Not eligible under coverage>=0.90 and non-collapse gates.,MAXIMIZE_MACRO_F1_SUBJECT_TO_COVERAGE_GTE_0_90,0.9,DEVELOPMENT_OOF_ONLY,False
0.49,0.749379652605459,0.2506203473945409,0.7779964191754809,0.7490675056452503,0.688622701939995,0.6382978723404256,0.7779964191754809,False,604,202,False,0.7779964191754809,0.7490675056452503,0.688622701939995,0.7758620689655172,0.6382978723404256,0.7003891050583657,141,116,75,0.8564593301435407,0.9572192513368984,0.9040404040404041,374,418,59,0.8285714285714286,0.651685393258427,0.7295597484276729,89,70,68,False,Not eligible under coverage>=0.90 and non-collapse gates.,MAXIMIZE_MACRO_F1_SUBJECT_TO_COVERAGE_GTE_0_90,0.9,DEVELOPMENT_OOF_ONLY,False
0.5,0.7307692307692307,0.2692307692307692,0.7829499500624598,0.7527947834011908,0.6944361755285962,0.6477272727272727,0.7829499500624598,False,589,217,False,0.7829499500624598,0.7527947834011908,0.6944361755285962,0.7699115044247787,0.6541353383458647,0.7073170731707317,133,113,83,0.8606356968215159,0.9565217391304348,0.9060489060489061,368,409,65,0.8507462686567164,0.6477272727272727,0.7354838709677419,88,67,69,False,Not eligible under coverage>=0.90 and non-collapse gates.,MAXIMIZE_MACRO_F1_SUBJECT_TO_COVERAGE_GTE_0_90,0.9,DEVELOPMENT_OOF_ONLY,False
0.51,0.7084367245657568,0.29156327543424315,0.7941156800107652,0.7634201974753156,0.7094872696047732,0.6547619047619048,0.7941156800107652,False,571,235,False,0.7941156800107652,0.7634201974753156,0.7094872696047732,0.7889908256880734,0.6771653543307087,0.7288135593220338,127,109,89,0.8668341708542714,0.9583333333333334,0.9102902374670184,360,398,73,0.859375,0.6547619047619048,0.7432432432432432,84,64,73,False,Not eligible under coverage>=0.90 and non-collapse gates.,MAXIMIZE_MACRO_F1_SUBJECT_TO_COVERAGE_GTE_0_90,0.9,DEVELOPMENT_OOF_ONLY,False
0.52,0.6910669975186104,0.30893300248138955,0.800667740192349,0.7707287187312156,0.7194580801390744,0.654320987654321,0.800667740192349,False,557,249,False,0.800667740192349,0.7707287187312156,0.7194580801390744,0.7850467289719626,0.7,0.7400881057268722,120,107,96,0.8766066838046273,0.9578651685393258,0.9154362416107382,356,389,77,0.8688524590163934,0.654320987654321,0.7464788732394366,81,61,76,False,Not eligible under coverage>=0.90 and non-collapse gates.,MAXIMIZE_MACRO_F1_SUBJECT_TO_COVERAGE_GTE_0_90,0.9,DEVELOPMENT_OOF_ONLY,False
0.53,0.6662531017369727,0.3337468982630273,0.8075176610688333,0.7780560047226714,0.7317270429425841,0.6533333333333333,0.8075176610688333,False,537,269,False,0.8075176610688333,0.7780560047226714,0.7317270429425841,0.7843137254901961,0.7207207207207207,0.7511737089201878,111,102,105,0.8891820580474934,0.9601139601139601,0.9232876712328767,351,379,82,0.875,0.6533333333333333,0.7480916030534351,75,56,82,False,Not eligible under coverage>=0.90 and non-collapse gates.,MAXIMIZE_MACRO_F1_SUBJECT_TO_COVERAGE_GTE_0_90,0.9,DEVELOPMENT_OOF_ONLY,False
0.54,0.6439205955334988,0.3560794044665012,0.8096449106359077,0.7809802283486493,0.7355390195608832,0.6666666666666666,0.8096449106359077,False,519,287,False,0.8096449106359077,0.7809802283486493,0.7355390195608832,0.78125,0.7142857142857143,0.746268656716418,105,96,111,0.8940217391304348,0.9619883040935673,0.9267605633802817,342,368,91,0.8727272727272727,0.6666666666666666,0.7559055118110236,72,55,85,False,Not eligible under coverage>=0.90 and non-collapse gates.,MAXIMIZE_MACRO_F1_SUBJECT_TO_COVERAGE_GTE_0_90,0.9,DEVELOPMENT_OOF_ONLY,False
0.55,0.6265508684863523,0.37344913151364767,0.8193614829735839,0.7930705033797817,0.7484819010977373,0.6857142857142857,0.8193614829735839,False,505,301,False,0.8193614829735839,0.7930705033797817,0.7484819010977373,0.7717391304347826,0.7319587628865979,0.7513227513227513,97,92,119,0.9052924791086351,0.9615384615384616,0.9325681492109039,338,359,95,0.8888888888888888,0.6857142857142857,0.7741935483870968,70,54,87,False,Not eligible under coverage>=0.90 and non-collapse gates.,MAXIMIZE_MACRO_F1_SUBJECT_TO_COVERAGE_GTE_0_90,0.9,DEVELOPMENT_OOF_ONLY,False
0.56,0.6029776674937966,0.3970223325062035,0.8150919626612563,0.7897585695299254,0.7433068516027244,0.6865671641791045,0.8150919626612563,False,486,320,False,0.8150919626612563,0.7897585695299254,0.7433068516027244,0.7558139534883721,0.7222222222222222,0.7386363636363636,90,86,126,0.9080459770114943,0.9604863221884499,0.9335302806499262,329,348,104,0.8846153846153846,0.6865671641791045,0.773109243697479,67,52,90,False,Not eligible under coverage>=0.90 and non-collapse gates.,MAXIMIZE_MACRO_F1_SUBJECT_TO_COVERAGE_GTE_0_90,0.9,DEVELOPMENT_OOF_ONLY,False
0.57,0.5806451612903226,0.41935483870967744,0.8193935347443834,0.7924959453197404,0.752391978383427,0.676923076923077,0.8193935347443834,False,468,338,False,0.8193935347443834,0.7924959453197404,0.752391978383427,0.7625,0.7349397590361446,0.7484662576687117,83,80,133,0.911504424778761,0.965625,0.9377845220030349,320,339,113,0.8979591836734694,0.676923076923077,0.7719298245614035,65,49,92,False,Not eligible under coverage>=0.90 and non-collapse gates.,MAXIMIZE_MACRO_F1_SUBJECT_TO_COVERAGE_GTE_0_90,0.9,DEVELOPMENT_OOF_ONLY,False
0.58,0.5545905707196029,0.445409429280397,0.8310804638174464,0.8042393795170103,0.7747407733334529,0.6885245901639344,0.8310804638174464,False,447,359,False,0.8310804638174464,0.8042393795170103,0.7747407733334529,0.7702702702702703,0.75,0.76,76,74,140,0.9235474006116208,0.9741935483870968,0.9481946624803768,310,327,123,0.9130434782608695,0.6885245901639344,0.7850467289719626,61,46,96,False,Not eligible under coverage>=0.90 and non-collapse gates.,MAXIMIZE_MACRO_F1_SUBJECT_TO_COVERAGE_GTE_0_90,0.9,DEVELOPMENT_OOF_ONLY,False
0.59,0.5297766749379652,0.47022332506203474,0.84626339425941,0.8173433216337508,0.792262882170257,0.7037037037037037,0.84626339425941,False,427,379,False,0.84626339425941,0.8173433216337508,0.792262882170257,0.782608695652174,0.7714285714285715,0.7769784172661871,70,69,146,0.9308176100628931,0.976897689768977,0.9533011272141707,303,318,130,0.95,0.7037037037037037,0.8085106382978723,54,40,103,False,Not eligible under coverage>=0.90 and non-collapse gates.,MAXIMIZE_MACRO_F1_SUBJECT_TO_COVERAGE_GTE_0_90,0.9,DEVELOPMENT_OOF_ONLY,False
0.6,0.5049627791563276,0.49503722084367247,0.8475508857418405,0.8164594657681506,0.7955250562707358,0.6938775510204082,0.8475508857418405,False,407,399,False,0.8475508857418405,0.8164594657681506,0.7955250562707358,0.8,0.7761194029850746,0.7878787878787878,67,65,149,0.9313725490196079,0.979381443298969,0.9547738693467337,291,306,142,0.9444444444444444,0.6938775510204082,0.8,49,36,108,False,Not eligible under coverage>=0.90 and non-collapse gates.,MAXIMIZE_MACRO_F1_SUBJECT_TO_COVERAGE_GTE_0_90,0.9,DEVELOPMENT_OOF_ONLY,False
0.61,0.4826302729528536,0.5173697270471465,0.8616467559717792,0.83652727627703,0.8171102798082021,0.7111111111111111,0.8616467559717792,False,389,417,False,0.8616467559717792,0.83652727627703,0.8171102798082021,0.8064516129032258,0.819672131147541,0.8130081300813008,61,62,155,0.9453924914675768,0.9787985865724381,0.9618055555555556,283,293,150,0.9411764705882353,0.7111111111111111,0.810126582278481,45,34,112,False,Not eligible under coverage>=0.90 and non-collapse gates.,MAXIMIZE_MACRO_F1_SUBJECT_TO_COVERAGE_GTE_0_90,0.9,DEVELOPMENT_OOF_ONLY,False
0.62,0.456575682382134,0.543424317617866,0.8572798676532699,0.8307333113806413,0.8098271275343821,0.7105263157894737,0.8572798676532699,False,368,438,False,0.8572798676532699,0.8307333113806413,0.8098271275343821,0.8035714285714286,0.8035714285714286,0.8035714285714286,56,56,160,0.9469964664310954,0.9781021897810219,0.9622980251346499,274,283,159,0.9310344827586207,0.7105263157894737,0.8059701492537313,38,29,119,False,Not eligible under coverage>=0.90 and non-collapse gates.,MAXIMIZE_MACRO_F1_SUBJECT_TO_COVERAGE_GTE_0_90,0.9,DEVELOPMENT_OOF_ONLY,False
0.63,0.4317617866004963,0.5682382133995038,0.8723520334330098,0.8424041089435491,0.8219970309244166,0.75,0.8723520334330098,False,348,458,False,0.8723520334330098,0.8424041089435491,0.8219970309244166,0.86,0.7962962962962963,0.8269230769230769,54,50,162,0.9448529411764706,0.9809160305343512,0.9625468164794008,262,272,171,0.9230769230769231,0.75,0.8275862068965517,32,26,125,False,Not eligible under coverage>=0.90 and non-collapse gates.,MAXIMIZE_MACRO_F1_SUBJECT_TO_COVERAGE_GTE_0_90,0.9,DEVELOPMENT_OOF_ONLY,False
0.64,0.41935483870967744,0.5806451612903226,0.8801058243658509,0.8514583333333333,0.8379209023066688,0.75,0.8801058243658509,False,338,468,False,0.8801058243658509,0.8514583333333333,0.8379209023066688,0.8723404255319149,0.82,0.845360824742268,50,47,166,0.9509433962264151,0.984375,0.9673704414587332,256,265,177,0.9230769230769231,0.75,0.8275862068965517,32,26,125,False,Not eligible under coverage>=0.90 and non-collapse gates.,MAXIMIZE_MACRO_F1_SUBJECT_TO_COVERAGE_GTE_0_90,0.9,DEVELOPMENT_OOF_ONLY,False
0.65,0.40818858560794047,0.5918114143920595,0.878207671957672,0.850716474839897,0.8371119555174135,0.7419354838709677,0.878207671957672,False,329,477,False,0.878207671957672,0.850716474839897,0.8371119555174135,0.8636363636363636,0.8260869565217391,0.8444444444444444,46,44,170,0.9538461538461539,0.9841269841269841,0.96875,252,260,181,0.92,0.7419354838709677,0.8214285714285714,31,25,126,False,Not eligible under coverage>=0.90 and non-collapse gates.,MAXIMIZE_MACRO_F1_SUBJECT_TO_COVERAGE_GTE_0_90,0.9,DEVELOPMENT_OOF_ONLY,False
0.66,0.3933002481389578,0.6066997518610422,0.8719633612106731,0.8436311263608252,0.828506937989199,0.7333333333333333,0.8719633612106731,False,317,489,False,0.8719633612106731,0.8436311263608252,0.828506937989199,0.8536585365853658,0.813953488372093,0.8333333333333334,43,41,173,0.9523809523809523,0.9836065573770492,0.967741935483871,244,252,189,0.9166666666666666,0.7333333333333333,0.8148148148148148,30,24,127,False,Not eligible under coverage>=0.90 and non-collapse gates.,MAXIMIZE_MACRO_F1_SUBJECT_TO_COVERAGE_GTE_0_90,0.9,DEVELOPMENT_OOF_ONLY,False
0.67,0.36352357320099254,0.6364764267990074,0.8909749893068594,0.8737009490897253,0.8508529597076185,0.8148148148148148,0.8909749893068594,False,293,513,False,0.8909749893068594,0.8737009490897253,0.8508529597076185,0.8484848484848485,0.8235294117647058,0.835820895522388,34,33,182,0.9661016949152542,0.9827586206896551,0.9743589743589743,232,236,201,0.9166666666666666,0.8148148148148148,0.8627450980392157,27,24,130,False,Not eligible under coverage>=0.90 and non-collapse gates.,MAXIMIZE_MACRO_F1_SUBJECT_TO_COVERAGE_GTE_0_90,0.9,DEVELOPMENT_OOF_ONLY,False
0.68,0.34739454094292804,0.652605459057072,0.9025479902428678,0.8869076099656166,0.8629728218029662,0.8076923076923077,0.9025479902428678,False,280,526,False,0.9025479902428678,0.8869076099656166,0.8629728218029662,0.84375,0.8709677419354839,0.8571428571428571,31,32,185,0.9690265486725663,0.9820627802690582,0.9755011135857461,223,226,210,0.9545454545454546,0.8076923076923077,0.875,26,22,131,False,Not eligible under coverage>=0.90 and non-collapse gates.,MAXIMIZE_MACRO_F1_SUBJECT_TO_COVERAGE_GTE_0_90,0.9,DEVELOPMENT_OOF_ONLY,False
0.69,0.3238213399503722,0.6761786600496278,0.9082180246075732,0.9010582010582011,0.8728413001203348,0.8333333333333334,0.9082180246075732,False,261,545,False,0.9082180246075732,0.9010582010582011,0.8728413001203348,0.8275862068965517,0.8888888888888888,0.8571428571428571,27,29,189,0.976303317535545,0.9809523809523809,0.9786223277909739,210,211,223,0.9523809523809523,0.8333333333333334,0.8888888888888888,24,21,133,False,Not eligible under coverage>=0.90 and non-collapse gates.,MAXIMIZE_MACRO_F1_SUBJECT_TO_COVERAGE_GTE_0_90,0.9,DEVELOPMENT_OOF_ONLY,False
0.7,0.29528535980148884,0.7047146401985112,0.9066768180140272,0.8951267167463389,0.8733440997554228,0.8260869565217391,0.9066768180140272,False,238,568,False,0.9066768180140272,0.8951267167463389,0.8733440997554228,0.84,0.875,0.8571428571428571,24,25,192,0.9740932642487047,0.9842931937172775,0.9791666666666666,191,193,242,0.95,0.8260869565217391,0.8837209302325582,23,20,134,False,Not eligible under coverage>=0.90 and non-collapse gates.,MAXIMIZE_MACRO_F1_SUBJECT_TO_COVERAGE_GTE_0_90,0.9,DEVELOPMENT_OOF_ONLY,False
0.71,0.27791563275434245,0.7220843672456576,0.9112625134605076,0.8948054062856213,0.8820072697710548,0.8260869565217391,0.9112625134605076,False,224,582,False,0.9112625134605076,0.8948054062856213,0.8820072697710548,0.8695652173913043,0.8695652173913043,0.8695652173913043,23,23,193,0.9723756906077348,0.9887640449438202,0.9805013927576601,178,181,255,0.95,0.8260869565217391,0.8837209302325582,23,20,134,False,Not eligible under coverage>=0.90 and non-collapse gates.,MAXIMIZE_MACRO_F1_SUBJECT_TO_COVERAGE_GTE_0_90,0.9,DEVELOPMENT_OOF_ONLY,False
0.72,0.2630272952853598,0.7369727047146402,0.9089474948419979,0.8919236625563104,0.8786096485594455,0.8181818181818182,0.9089474948419979,False,212,594,False,0.9089474948419979,0.8919236625563104,0.8786096485594455,0.8695652173913043,0.8695652173913043,0.8695652173913043,23,23,193,0.9705882352941176,0.9880239520958084,0.9792284866468842,167,170,266,0.9473684210526315,0.8181818181818182,0.8780487804878049,22,19,135,False,Not eligible under coverage>=0.90 and non-collapse gates.,MAXIMIZE_MACRO_F1_SUBJECT_TO_COVERAGE_GTE_0_90,0.9,DEVELOPMENT_OOF_ONLY,False
0.73,0.24689826302729528,0.7531017369727047,0.90805454845089,0.8958071278825995,0.8804459404365539,0.8,0.90805454845089,False,199,607,False,0.90805454845089,0.8958071278825995,0.8804459404365539,0.8571428571428571,0.9,0.8780487804878049,20,21,196,0.9751552795031055,0.9874213836477987,0.98125,159,161,274,0.9411764705882353,0.8,0.8648648648648649,20,17,137,False,Not eligible under coverage>=0.90 and non-collapse gates.,MAXIMIZE_MACRO_F1_SUBJECT_TO_COVERAGE_GTE_0_90,0.9,DEVELOPMENT_OOF_ONLY,False
0.74,0.22580645161290322,0.7741935483870968,0.9004865922674142,0.8881898232170465,0.8703475151332317,0.7894736842105263,0.9004865922674142,False,182,624,False,0.9004865922674142,0.8881898232170465,0.8703475151332317,0.8421052631578947,0.8888888888888888,0.8648648648648649,18,19,198,0.9727891156462585,0.9862068965517241,0.9794520547945206,145,147,288,0.9375,0.7894736842105263,0.8571428571428571,19,16,138,False,Not eligible under coverage>=0.90 and non-collapse gates.,MAXIMIZE_MACRO_F1_SUBJECT_TO_COVERAGE_GTE_0_90,0.9,DEVELOPMENT_OOF_ONLY,False
0.75,0.20967741935483872,0.7903225806451613,0.9039168665067946,0.8882246376811594,0.8661847586459639,0.8125,0.9039168665067946,False,169,637,False,0.9039168665067946,0.8882246376811594,0.8661847586459639,0.8666666666666667,0.8666666666666667,0.8666666666666667,15,15,201,0.9714285714285714,0.9855072463768116,0.9784172661870504,138,140,295,0.9285714285714286,0.8125,0.8666666666666667,16,14,141,False,Not eligible under coverage>=0.90 and non-collapse gates.,MAXIMIZE_MACRO_F1_SUBJECT_TO_COVERAGE_GTE_0_90,0.9,DEVELOPMENT_OOF_ONLY,False
0.76,0.18610421836228289,0.8138957816377171,0.9056333140543668,0.8782201405152225,0.8717193283522127,0.7857142857142857,0.9056333140543668,False,150,656,False,0.9056333140543668,0.8782201405152225,0.8717193283522127,0.8571428571428571,0.8571428571428571,0.8571428571428571,14,14,202,0.968,0.9918032786885246,0.979757085020243,122,125,311,1.0,0.7857142857142857,0.88,14,11,143,False,Not eligible under coverage>=0.90 and non-collapse gates.,MAXIMIZE_MACRO_F1_SUBJECT_TO_COVERAGE_GTE_0_90,0.9,DEVELOPMENT_OOF_ONLY,False
0.77,0.16253101736972705,0.8374689826302729,0.9119432239636843,0.8747196738022426,0.8648795447095662,0.8,0.9119432239636843,False,131,675,False,0.9119432239636843,0.8747196738022426,0.8648795447095662,0.9090909090909091,0.8333333333333334,0.8695652173913043,12,11,204,0.9642857142857143,0.9908256880733946,0.9773755656108597,109,112,324,1.0,0.8,0.8888888888888888,10,8,147,False,Not eligible under coverage>=0.90 and non-collapse gates.,MAXIMIZE_MACRO_F1_SUBJECT_TO_COVERAGE_GTE_0_90,0.9,DEVELOPMENT_OOF_ONLY,False
0.78,0.1501240694789082,0.8498759305210918,0.9022013027147815,0.8633663366336634,0.8511201481358296,0.8,0.9022013027147815,False,121,685,False,0.9022013027147815,0.8633663366336634,0.8511201481358296,0.8888888888888888,0.8,0.8421052631578947,10,9,206,0.9615384615384616,0.9900990099009901,0.975609756097561,101,104,332,1.0,0.8,0.8888888888888888,10,8,147,False,Not eligible under coverage>=0.90 and non-collapse gates.,MAXIMIZE_MACRO_F1_SUBJECT_TO_COVERAGE_GTE_0_90,0.9,DEVELOPMENT_OOF_ONLY,False
0.79,0.13523573200992556,0.8647642679900744,0.8965942862621032,0.8555555555555556,0.841778026819417,0.7777777777777778,0.8965942862621032,False,109,697,False,0.8965942862621032,0.8555555555555556,0.841778026819417,0.8888888888888888,0.8,0.8421052631578947,10,9,206,0.956989247311828,0.9888888888888889,0.9726775956284153,90,93,343,1.0,0.7777777777777778,0.875,9,7,148,False,Not eligible under coverage>=0.90 and non-collapse gates.,MAXIMIZE_MACRO_F1_SUBJECT_TO_COVERAGE_GTE_0_90,0.9,DEVELOPMENT_OOF_ONLY,False
0.8,0.11166253101736973,0.8883374689826302,0.8645646292705117,0.8169841269841269,0.7980094484878054,0.7142857142857143,0.8645646292705117,False,90,716,False,0.8645646292705117,0.8169841269841269,0.7980094484878054,0.8333333333333334,0.7142857142857143,0.7692307692307693,7,6,209,0.9487179487179487,0.9866666666666667,0.9673202614379085,75,78,358,1.0,0.75,0.8571428571428571,8,6,149,False,Not eligible under coverage>=0.90 and non-collapse gates.,MAXIMIZE_MACRO_F1_SUBJECT_TO_COVERAGE_GTE_0_90,0.9,DEVELOPMENT_OOF_ONLY,False
0.81,0.10297766749379653,0.8970223325062034,0.8873015873015873,0.856280193236715,0.8293718141622832,0.75,0.8873015873015873,False,83,723,False,0.8873015873015873,0.856280193236715,0.8293718141622832,0.8333333333333334,0.8333333333333334,0.8333333333333334,6,6,210,0.9577464788732394,0.9855072463768116,0.9714285714285714,69,71,364,1.0,0.75,0.8571428571428571,8,6,149,False,Not eligible under coverage>=0.90 and non-collapse gates.,MAXIMIZE_MACRO_F1_SUBJECT_TO_COVERAGE_GTE_0_90,0.9,DEVELOPMENT_OOF_ONLY,False
0.82,0.08684863523573201,0.913151364764268,0.9277777777777777,0.9277777777777777,0.888,0.8,0.9277777777777777,False,70,736,False,0.9277777777777777,0.9277777777777777,0.888,0.8,0.8,0.8,5,5,211,0.9833333333333333,0.9833333333333333,0.9833333333333333,60,60,373,1.0,1.0,1.0,5,5,152,False,Not eligible under coverage>=0.90 and non-collapse gates.,MAXIMIZE_MACRO_F1_SUBJECT_TO_COVERAGE_GTE_0_90,0.9,DEVELOPMENT_OOF_ONLY,False
0.83,0.06575682382133995,0.93424317617866,0.9260869565217392,0.9260869565217392,0.8403614457831325,0.8,0.9260869565217392,False,53,753,False,0.9260869565217392,0.9260869565217392,0.8403614457831325,0.8,0.8,0.8,5,5,211,0.9782608695652174,0.9782608695652174,0.9782608695652174,46,46,387,1.0,1.0,1.0,2,2,155,False,Not eligible under coverage>=0.90 and non-collapse gates.,MAXIMIZE_MACRO_F1_SUBJECT_TO_COVERAGE_GTE_0_90,0.9,DEVELOPMENT_OOF_ONLY,False
0.84,0.05334987593052109,0.9466501240694789,0.9243243243243243,0.9243243243243243,0.8105726872246696,0.8,0.9243243243243243,False,43,763,False,0.9243243243243243,0.9243243243243243,0.8105726872246696,0.8,0.8,0.8,5,5,211,0.972972972972973,0.972972972972973,0.972972972972973,37,37,396,1.0,1.0,1.0,1,1,156,False,Not eligible under coverage>=0.90 and non-collapse gates.,MAXIMIZE_MACRO_F1_SUBJECT_TO_COVERAGE_GTE_0_90,0.9,DEVELOPMENT_OOF_ONLY,False
0.85,0.04094292803970223,0.9590570719602978,0.8773946360153256,0.8773946360153256,0.7226890756302521,0.6666666666666666,0.8773946360153256,False,33,773,False,0.8773946360153256,0.8773946360153256,0.7226890756302521,0.6666666666666666,0.6666666666666666,0.6666666666666666,3,3,213,0.9655172413793104,0.9655172413793104,0.9655172413793104,29,29,404,1.0,1.0,1.0,1,1,156,False,Not eligible under coverage>=0.90 and non-collapse gates.,MAXIMIZE_MACRO_F1_SUBJECT_TO_COVERAGE_GTE_0_90,0.9,DEVELOPMENT_OOF_ONLY,False
0.86,0.03225806451612903,0.967741935483871,0.8737373737373737,0.8737373737373737,0.7142857142857143,0.6666666666666666,0.8737373737373737,False,26,780,False,0.8737373737373737,0.8737373737373737,0.7142857142857143,0.6666666666666666,0.6666666666666666,0.6666666666666666,3,3,213,0.9545454545454546,0.9545454545454546,0.9545454545454546,22,22,411,1.0,1.0,1.0,1,1,156,False,Not eligible under coverage>=0.90 and non-collapse gates.,MAXIMIZE_MACRO_F1_SUBJECT_TO_COVERAGE_GTE_0_90,0.9,DEVELOPMENT_OOF_ONLY,False
0.87,0.019851116625310174,0.9801488833746899,1.0,1.0,1.0,1.0,1.0,False,16,790,False,1.0,1.0,1.0,1.0,1.0,1.0,1,1,215,1.0,1.0,1.0,14,14,419,1.0,1.0,1.0,1,1,156,False,Not eligible under coverage>=0.90 and non-collapse gates.,MAXIMIZE_MACRO_F1_SUBJECT_TO_COVERAGE_GTE_0_90,0.9,DEVELOPMENT_OOF_ONLY,False
0.88,0.013647642679900745,0.9863523573200993,1.0,1.0,1.0,1.0,1.0,False,11,795,False,1.0,1.0,1.0,1.0,1.0,1.0,1,1,215,1.0,1.0,1.0,9,9,424,1.0,1.0,1.0,1,1,156,False,Not eligible under coverage>=0.90 and non-collapse gates.,MAXIMIZE_MACRO_F1_SUBJECT_TO_COVERAGE_GTE_0_90,0.9,DEVELOPMENT_OOF_ONLY,False
0.89,0.007444168734491315,0.9925558312655087,,,,,,False,6,800,True,,,,,,,0,0,216,,,,6,6,427,,,,0,0,157,False,Not eligible: class collapse or no covered rows.,MAXIMIZE_MACRO_F1_SUBJECT_TO_COVERAGE_GTE_0_90,0.9,DEVELOPMENT_OOF_ONLY,False
0.9,0.004962779156327543,0.9950372208436724,,,,,,False,4,802,True,,,,,,,0,0,216,,,,4,4,429,,,,0,0,157,False,Not eligible: class collapse or no covered rows.,MAXIMIZE_MACRO_F1_SUBJECT_TO_COVERAGE_GTE_0_90,0.9,DEVELOPMENT_OOF_ONLY,False
0.91,0.0037220843672456576,0.9962779156327544,,,,,,False,3,803,True,,,,,,,0,0,216,,,,3,3,430,,,,0,0,157,False,Not eligible: class collapse or no covered rows.,MAXIMIZE_MACRO_F1_SUBJECT_TO_COVERAGE_GTE_0_90,0.9,DEVELOPMENT_OOF_ONLY,False
0.92,0.0024813895781637717,0.9975186104218362,,,,,,False,2,804,True,,,,,,,0,0,216,,,,2,2,431,,,,0,0,157,False,Not eligible: class collapse or no covered rows.,MAXIMIZE_MACRO_F1_SUBJECT_TO_COVERAGE_GTE_0_90,0.9,DEVELOPMENT_OOF_ONLY,False
0.93,0.0024813895781637717,0.9975186104218362,,,,,,False,2,804,True,,,,,,,0,0,216,,,,2,2,431,,,,0,0,157,False,Not eligible: class collapse or no covered rows.,MAXIMIZE_MACRO_F1_SUBJECT_TO_COVERAGE_GTE_0_90,0.9,DEVELOPMENT_OOF_ONLY,False
0.94,0.0012406947890818859,0.9987593052109182,,,,,,False,1,805,True,,,,,,,0,0,216,,,,1,1,432,,,,0,0,157,False,Not eligible: class collapse or no covered rows.,MAXIMIZE_MACRO_F1_SUBJECT_TO_COVERAGE_GTE_0_90,0.9,DEVELOPMENT_OOF_ONLY,False
0.95,0.0,1.0,,,,,,False,0,806,True,,,,,,,0,0,216,,,,0,0,433,,,,0,0,157,False,Not eligible: class collapse or no covered rows.,MAXIMIZE_MACRO_F1_SUBJECT_TO_COVERAGE_GTE_0_90,0.9,DEVELOPMENT_OOF_ONLY,False
0.96,0.0,1.0,,,,,,False,0,806,True,,,,,,,0,0,216,,,,0,0,433,,,,0,0,157,False,Not eligible: class collapse or no covered rows.,MAXIMIZE_MACRO_F1_SUBJECT_TO_COVERAGE_GTE_0_90,0.9,DEVELOPMENT_OOF_ONLY,False
0.97,0.0,1.0,,,,,,False,0,806,True,,,,,,,0,0,216,,,,0,0,433,,,,0,0,157,False,Not eligible: class collapse or no covered rows.,MAXIMIZE_MACRO_F1_SUBJECT_TO_COVERAGE_GTE_0_90,0.9,DEVELOPMENT_OOF_ONLY,False
