candidate,sample_set,preprocessing_variant,threshold,n_reference_labeled,n_evaluated,coverage,macro_f1,weighted_f1,accuracy,balanced_accuracy,mcc,negative_recall,neutral_recall,min_per_class_recall,min_per_class_f1,log_loss,brier_score,ece,uncertain_or_no_text_labels_excluded,positive_precision,positive_recall,positive_f1,positive_support,neutral_precision,neutral_f1,neutral_support,negative_precision,negative_f1,negative_support,repeat,fold,reference_label_source,modeling_mode,notes
model_A,development_cv,minimal_raw,,93,93,1.0,0.5584099489229403,0.5846316076021004,0.5806451612903226,0.5591850561362756,0.3590741609420158,0.42857142857142855,0.7073170731707317,0.42857142857142855,0.42105263157894735,1.6617266874589423,0.5892717573613588,0.07872687128274125,0,0.5,0.5416666666666666,0.52,24,0.7631578947368421,0.7341772151898734,41,0.41379310344827586,0.42105263157894735,28,3,1,human_adjudicated_label,HUMAN_VALIDATED,Repeated CV over human_adjudicated_label.
model_B,development_cv,minimal_raw,,93,93,1.0,0.48666666666666664,0.4640860215053763,0.4946236559139785,0.5493612078977933,0.32226231127914934,0.6785714285714286,0.21951219512195122,0.21951219512195122,0.36,2.430159594906785,0.7453536732958513,0.3177086876717118,0,0.5,0.75,0.6,24,1.0,0.36,41,0.3958333333333333,0.5,28,3,1,human_adjudicated_label,HUMAN_VALIDATED,Repeated CV over human_adjudicated_label.
ensemble_transformer_A0.50_B0.50,development_cv,minimal_raw,,93,93,1.0,0.5050807085117706,0.5066626994279928,0.5053763440860215,0.5386178861788617,0.3149047937368379,0.5,0.36585365853658536,0.36585365853658536,0.45161290322580644,1.6948419438674882,0.5726097874956118,0.14936770396061153,0,0.4186046511627907,0.75,0.5373134328358209,24,0.9375,0.5263157894736842,41,0.4117647058823529,0.45161290322580644,28,3,1,human_adjudicated_label,HUMAN_VALIDATED,Repeated CV over human_adjudicated_label.
model_C_pseudo_label_experiment,development_cv,minimal_raw,,93,93,1.0,0.6596962562895259,0.6783351425725147,0.6774193548387096,0.6551974448315913,0.500904948802071,0.5357142857142857,0.8048780487804879,0.5357142857142857,0.5172413793103449,1.102238898357996,0.40717533757554775,0.08899239713262898,0,0.7142857142857143,0.625,0.6666666666666666,24,0.7857142857142857,0.7951807228915663,41,0.5,0.5172413793103449,28,3,1,human_adjudicated_label,HUMAN_VALIDATED,Model C is trained inside each fold on human_adjudicated_label.
model_A,development_cv,minimal_raw,,92,92,1.0,0.46107369996258885,0.46506855999609625,0.4673913043478261,0.47005504216532845,0.1869851248861845,0.35714285714285715,0.4878048780487805,0.35714285714285715,0.4166666666666667,2.0496588256889705,0.6653442761681149,0.18815403898337932,0,0.40625,0.5652173913043478,0.4727272727272727,23,0.5,0.49382716049382713,41,0.5,0.4166666666666667,28,3,2,human_adjudicated_label,HUMAN_VALIDATED,Repeated CV over human_adjudicated_label.
model_B,development_cv,minimal_raw,,92,92,1.0,0.46967984934086626,0.4389265536723163,0.4891304347826087,0.5506993889814674,0.31497275691621296,0.7857142857142857,0.17073170731707318,0.17073170731707318,0.28,2.431843669068587,0.7331026201928588,0.3221770930678408,0,0.4444444444444444,0.6956521739130435,0.5423728813559322,23,0.7777777777777778,0.28,41,0.46808510638297873,0.5866666666666667,28,3,2,human_adjudicated_label,HUMAN_VALIDATED,Repeated CV over human_adjudicated_label.
ensemble_transformer_A0.50_B0.50,development_cv,minimal_raw,,92,92,1.0,0.4948704952986822,0.4788403656800004,0.5,0.5475054284704338,0.3073854789616123,0.6785714285714286,0.2682926829268293,0.2682926829268293,0.39285714285714285,1.9606728691264237,0.6103008753556265,0.15215230573966662,0,0.42105263157894735,0.6956521739130435,0.5245901639344263,23,0.7333333333333333,0.39285714285714285,41,0.48717948717948717,0.5671641791044776,28,3,2,human_adjudicated_label,HUMAN_VALIDATED,Repeated CV over human_adjudicated_label.
model_C_pseudo_label_experiment,development_cv,minimal_raw,,92,92,1.0,0.7066234592204488,0.7316110487110847,0.7391304347826086,0.7009165277988184,0.5922997206568695,0.6785714285714286,0.9024390243902439,0.5217391304347826,0.5714285714285714,1.085474804970677,0.37557814742819634,0.09531153499655291,0,0.631578947368421,0.5217391304347826,0.5714285714285714,23,0.7708333333333334,0.8314606741573034,41,0.76,0.7169811320754716,28,3,2,human_adjudicated_label,HUMAN_VALIDATED,Model C is trained inside each fold on human_adjudicated_label.
model_A,development_cv,minimal_raw,,92,92,1.0,0.4129027401385125,0.4134460547504026,0.41304347826086957,0.41667929101651263,0.0995235518021658,0.35714285714285715,0.4146341463414634,0.35714285714285715,0.4074074074074074,2.056445936541713,0.6397997010563883,0.1922242877822893,0,0.3548387096774194,0.4782608695652174,0.4074074074074074,23,0.4146341463414634,0.4146341463414634,41,0.5,0.4166666666666667,28,3,3,human_adjudicated_label,HUMAN_VALIDATED,Repeated CV over human_adjudicated_label.
model_B,development_cv,minimal_raw,,92,92,1.0,0.4934126386772652,0.4431521320095556,0.5217391304347826,0.6069029944957834,0.38580088862175843,0.7857142857142857,0.12195121951219512,0.12195121951219512,0.2127659574468085,2.680873692234779,0.6575512397320294,0.24465058850643628,0,0.5526315789473685,0.9130434782608695,0.6885245901639344,23,0.8333333333333334,0.2127659574468085,41,0.4583333333333333,0.5789473684210527,28,3,3,human_adjudicated_label,HUMAN_VALIDATED,Repeated CV over human_adjudicated_label.
ensemble_transformer_A0.50_B0.50,development_cv,minimal_raw,,92,92,1.0,0.555074555074555,0.5236840454231758,0.5652173913043478,0.6330606473766601,0.41641840149345966,0.7857142857142857,0.24390243902439024,0.24390243902439024,0.36363636363636365,2.019409946271794,0.5517455554441513,0.07523499601690348,0,0.5,0.8695652173913043,0.6349206349206349,23,0.7142857142857143,0.36363636363636365,41,0.5789473684210527,0.6666666666666666,28,3,3,human_adjudicated_label,HUMAN_VALIDATED,Repeated CV over human_adjudicated_label.
model_C_pseudo_label_experiment,development_cv,minimal_raw,,92,92,1.0,0.608794714057872,0.6114570021892677,0.6086956521739131,0.6097182245114375,0.4064585615349111,0.6785714285714286,0.5853658536585366,0.5652173913043478,0.5757575757575758,1.3311480959750113,0.5271237654979375,0.08983153042947353,0,0.6842105263157895,0.5652173913043478,0.6190476190476191,23,0.6857142857142857,0.631578947368421,41,0.5,0.5757575757575758,28,3,3,human_adjudicated_label,HUMAN_VALIDATED,Model C is trained inside each fold on human_adjudicated_label.
model_A,development_cv,minimal_raw,,93,93,1.0,0.4523299198221799,0.4591125553873981,0.46236559139784944,0.46418892760356173,0.18562768542973795,0.32142857142857145,0.4878048780487805,0.32142857142857145,0.35294117647058826,2.0091260452571227,0.6194426572357462,0.15082883630608848,0,0.42424242424242425,0.5833333333333334,0.49122807017543857,24,0.5405405405405406,0.5128205128205128,41,0.391304347826087,0.35294117647058826,28,4,1,human_adjudicated_label,HUMAN_VALIDATED,Repeated CV over human_adjudicated_label.
model_B,development_cv,minimal_raw,,93,93,1.0,0.40329843521332887,0.3648505844799599,0.43010752688172044,0.49482191250483937,0.23042163475012836,0.6785714285714286,0.0975609756097561,0.0975609756097561,0.1702127659574468,2.476152168639662,0.7724541042104509,0.3623773343644905,0,0.4358974358974359,0.7083333333333334,0.5396825396825397,24,0.6666666666666666,0.1702127659574468,41,0.3958333333333333,0.5,28,4,1,human_adjudicated_label,HUMAN_VALIDATED,Repeated CV over human_adjudicated_label.
ensemble_transformer_A0.50_B0.50,development_cv,minimal_raw,,93,93,1.0,0.4371280850648717,0.4104273068559795,0.45161290322580644,0.5092915214866435,0.2522561088184766,0.6071428571428571,0.17073170731707318,0.17073170731707318,0.27450980392156865,1.875273574466185,0.6057377284334592,0.1944072817967877,0,0.4090909090909091,0.75,0.5294117647058824,24,0.7,0.27450980392156865,41,0.4358974358974359,0.5074626865671642,28,4,1,human_adjudicated_label,HUMAN_VALIDATED,Repeated CV over human_adjudicated_label.
model_C_pseudo_label_experiment,development_cv,minimal_raw,,93,93,1.0,0.6462700022537751,0.6773248416904767,0.6881720430107527,0.6520034843205574,0.5191591967329767,0.42857142857142855,0.9024390243902439,0.42857142857142855,0.5,0.9794835467381837,0.42211968869586003,0.10021127051671898,0,0.5555555555555556,0.625,0.5882352941176471,24,0.8043478260869565,0.8505747126436781,41,0.6,0.5,28,4,1,human_adjudicated_label,HUMAN_VALIDATED,Model C is trained inside each fold on human_adjudicated_label.
model_A,development_cv,minimal_raw,,92,92,1.0,0.5551592243373065,0.5551966422499478,0.5543478260869565,0.5704691208402767,0.3363099777898618,0.5714285714285714,0.4878048780487805,0.4878048780487805,0.5357142857142857,2.03535676503506,0.6099652133756477,0.1805554901947378,0,0.45454545454545453,0.6521739130434783,0.5357142857142857,23,0.625,0.547945205479452,41,0.5925925925925926,0.5818181818181818,28,4,2,human_adjudicated_label,HUMAN_VALIDATED,Repeated CV over human_adjudicated_label.
model_B,development_cv,minimal_raw,,92,92,1.0,0.4768016440147587,0.42304158975577366,0.5108695652173914,0.5987729131949705,0.3799695848154661,0.7857142857142857,0.0975609756097561,0.0975609756097561,0.17777777777777778,2.765616372875993,0.6945989867863362,0.2943140938467215,0,0.5526315789473685,0.9130434782608695,0.6885245901639344,23,1.0,0.17777777777777778,41,0.44,0.5641025641025641,28,4,2,human_adjudicated_label,HUMAN_VALIDATED,Repeated CV over human_adjudicated_label.
ensemble_transformer_A0.50_B0.50,development_cv,minimal_raw,,92,92,1.0,0.5589160839160839,0.5380073730617209,0.5652173913043478,0.6255112861687623,0.41759363427517693,0.7142857142857143,0.2926829268292683,0.2926829268292683,0.43636363636363634,2.0461500184611467,0.5563708018605177,0.1028185763693446,0,0.4878048780487805,0.8695652173913043,0.625,23,0.8571428571428571,0.43636363636363634,41,0.5405405405405406,0.6153846153846154,28,4,2,human_adjudicated_label,HUMAN_VALIDATED,Repeated CV over human_adjudicated_label.
model_C_pseudo_label_experiment,development_cv,minimal_raw,,92,92,1.0,0.6697687079997848,0.685986232386385,0.6847826086956522,0.6704034742210775,0.5169197778465922,0.7142857142857143,0.7317073170731707,0.5652173913043478,0.6046511627906976,1.2459358453521459,0.41164355985456325,0.06891039874459595,0,0.65,0.5652173913043478,0.6046511627906976,23,0.7894736842105263,0.759493670886076,41,0.5882352941176471,0.6451612903225806,28,4,2,human_adjudicated_label,HUMAN_VALIDATED,Model C is trained inside each fold on human_adjudicated_label.
model_A,development_cv,minimal_raw,,92,92,1.0,0.4057089996035417,0.4322717060922426,0.44565217391304346,0.41065747613997877,0.12546788144120066,0.25,0.6341463414634146,0.25,0.2978723404255319,1.7195725594213764,0.6646799194106161,0.19777050156373877,0,0.34782608695652173,0.34782608695652173,0.34782608695652173,23,0.52,0.5714285714285714,41,0.3684210526315789,0.2978723404255319,28,4,3,human_adjudicated_label,HUMAN_VALIDATED,Repeated CV over human_adjudicated_label.
model_B,development_cv,minimal_raw,,92,92,1.0,0.5608699519658423,0.5459001763572937,0.5652173913043478,0.6139726304095339,0.4126449241163084,0.7857142857142857,0.3170731707317073,0.3170731707317073,0.4727272727272727,2.300608495414791,0.6686598723227067,0.24141194313454023,0,0.5151515151515151,0.7391304347826086,0.6071428571428571,23,0.9285714285714286,0.4727272727272727,41,0.4888888888888889,0.6027397260273972,28,4,3,human_adjudicated_label,HUMAN_VALIDATED,Repeated CV over human_adjudicated_label.
ensemble_transformer_A0.50_B0.50,development_cv,minimal_raw,,92,92,1.0,0.554062849852899,0.5538961656405258,0.5543478260869565,0.5843811543705499,0.36875840392507003,0.6428571428571429,0.4146341463414634,0.4146341463414634,0.5423728813559322,1.7515399529623017,0.5721876016868707,0.11993427177936107,0,0.4444444444444444,0.6956521739130435,0.5423728813559322,23,0.8095238095238095,0.5483870967741935,41,0.5142857142857142,0.5714285714285714,28,4,3,human_adjudicated_label,HUMAN_VALIDATED,Repeated CV over human_adjudicated_label.
model_C_pseudo_label_experiment,development_cv,minimal_raw,,92,92,1.0,0.5971693940734188,0.6264923818497651,0.6304347826086957,0.5943796394485684,0.4229720472100394,0.5,0.8048780487804879,0.4782608695652174,0.49122807017543857,1.1226177394227221,0.4466934394463949,0.09058718621559138,0,0.5789473684210527,0.4782608695652174,0.5238095238095238,23,0.75,0.7764705882352941,41,0.4827586206896552,0.49122807017543857,28,4,3,human_adjudicated_label,HUMAN_VALIDATED,Model C is trained inside each fold on human_adjudicated_label.
model_A,development_cv,minimal_raw,,93,93,1.0,0.4446517068365808,0.4597138110827458,0.46236559139784944,0.44492837785520717,0.16601338087373618,0.35714285714285715,0.5609756097560976,0.35714285714285715,0.38461538461538464,1.756092558743309,0.6386772803031242,0.1483403859198927,0,0.4,0.4166666666666667,0.40816326530612246,24,0.5227272727272727,0.5411764705882353,41,0.4166666666666667,0.38461538461538464,28,5,1,human_adjudicated_label,HUMAN_VALIDATED,Repeated CV over human_adjudicated_label.
model_B,development_cv,minimal_raw,,93,93,1.0,0.5286515953182619,0.5026755005249629,0.5376344086021505,0.5912214479287651,0.3735020117794735,0.8214285714285714,0.24390243902439024,0.24390243902439024,0.37037037037037035,2.5388104310342485,0.6860221240844765,0.30160203108704187,0,0.5483870967741935,0.7083333333333334,0.6181818181818182,24,0.7692307692307693,0.37037037037037035,41,0.46938775510204084,0.5974025974025974,28,5,1,human_adjudicated_label,HUMAN_VALIDATED,Repeated CV over human_adjudicated_label.
ensemble_transformer_A0.50_B0.50,development_cv,minimal_raw,,93,93,1.0,0.5339445424310331,0.5144589999650931,0.5376344086021505,0.5836720867208672,0.35490087211076926,0.75,0.2926829268292683,0.2926829268292683,0.41379310344827586,1.7775675397855495,0.5695396836337873,0.11626877955849063,0,0.5151515151515151,0.7083333333333334,0.5964912280701754,24,0.7058823529411765,0.41379310344827586,41,0.4883720930232558,0.5915492957746479,28,5,1,human_adjudicated_label,HUMAN_VALIDATED,Repeated CV over human_adjudicated_label.
model_C_pseudo_label_experiment,development_cv,minimal_raw,,93,93,1.0,0.6214251554280249,0.6488452816216966,0.6559139784946236,0.6214672861014325,0.4661079249675405,0.6428571428571429,0.8048780487804879,0.4166666666666667,0.4878048780487805,1.0735241840519936,0.4753547316050754,0.052405508578475916,0,0.5882352941176471,0.4166666666666667,0.4878048780487805,24,0.75,0.7764705882352941,41,0.5625,0.6,28,5,1,human_adjudicated_label,HUMAN_VALIDATED,Model C is trained inside each fold on human_adjudicated_label.
model_A,development_cv,minimal_raw,,92,92,1.0,0.5000093104668268,0.5112017060013649,0.5108695652173914,0.5037620562541029,0.24931776303853792,0.42857142857142855,0.5609756097560976,0.42857142857142855,0.46153846153846156,1.8427868243058179,0.6517380810349894,0.16992740554156419,0,0.42857142857142855,0.5217391304347826,0.47058823529411764,23,0.575,0.5679012345679012,41,0.5,0.46153846153846156,28,5,2,human_adjudicated_label,HUMAN_VALIDATED,Repeated CV over human_adjudicated_label.
model_B,development_cv,minimal_raw,,92,92,1.0,0.44960662525879913,0.4101728328382393,0.4782608695652174,0.5515199717214564,0.31932411564425817,0.75,0.12195121951219512,0.12195121951219512,0.21739130434782608,2.3932186490516902,0.7563330070998194,0.2908967727312458,0,0.45,0.782608695652174,0.5714285714285714,23,1.0,0.21739130434782608,41,0.44680851063829785,0.56,28,5,2,human_adjudicated_label,HUMAN_VALIDATED,Repeated CV over human_adjudicated_label.
ensemble_transformer_A0.50_B0.50,development_cv,minimal_raw,,92,92,1.0,0.5174096736596736,0.5052053245667376,0.5217391304347826,0.5701282633944352,0.34871221006483843,0.6785714285714286,0.2926829268292683,0.2926829268292683,0.43636363636363634,1.7783956014157625,0.6042484521152092,0.14010530749318878,0,0.4146341463414634,0.7391304347826086,0.53125,23,0.8571428571428571,0.43636363636363634,41,0.5135135135135135,0.5846153846153846,28,5,2,human_adjudicated_label,HUMAN_VALIDATED,Repeated CV over human_adjudicated_label.
model_C_pseudo_label_experiment,development_cv,minimal_raw,,92,92,1.0,0.5833333333333334,0.6025197628458497,0.6086956521739131,0.5807074685653689,0.38671759772004477,0.4642857142857143,0.7560975609756098,0.4642857142857143,0.5,1.2296134139901553,0.5034636923582937,0.08060426421458337,0,0.5714285714285714,0.5217391304347826,0.5454545454545454,23,0.6595744680851063,0.7045454545454546,41,0.5416666666666666,0.5,28,5,2,human_adjudicated_label,HUMAN_VALIDATED,Model C is trained inside each fold on human_adjudicated_label.
model_A,development_cv,minimal_raw,,92,92,1.0,0.48098454368366433,0.4858960222959758,0.4891304347826087,0.49904054941170534,0.23496272004914248,0.35714285714285715,0.4878048780487805,0.35714285714285715,0.40816326530612246,2.1679263506482784,0.6034633566940336,0.13449083168918607,0,0.4166666666666667,0.6521739130434783,0.5084745762711864,23,0.5714285714285714,0.5263157894736842,41,0.47619047619047616,0.40816326530612246,28,5,3,human_adjudicated_label,HUMAN_VALIDATED,Repeated CV over human_adjudicated_label.
model_B,development_cv,minimal_raw,,92,92,1.0,0.4690490353084725,0.42927675489640216,0.4891304347826087,0.5648260364591223,0.3316023075501446,0.6785714285714286,0.14634146341463414,0.14634146341463414,0.2553191489361702,2.609666888775001,0.6942973101800455,0.30909056494629905,0,0.5128205128205128,0.8695652173913043,0.6451612903225806,23,1.0,0.2553191489361702,41,0.40425531914893614,0.5066666666666667,28,5,3,human_adjudicated_label,HUMAN_VALIDATED,Repeated CV over human_adjudicated_label.
ensemble_transformer_A0.50_B0.50,development_cv,minimal_raw,,92,92,1.0,0.5054222613544647,0.49207667792782017,0.5108695652173914,0.5659874766449527,0.3410516335929369,0.5357142857142857,0.2926829268292683,0.2926829268292683,0.43636363636363634,2.1180624268044155,0.5609014532405432,0.1367924665767469,0,0.425531914893617,0.8695652173913043,0.5714285714285714,23,0.8571428571428571,0.43636363636363634,41,0.4838709677419355,0.5084745762711864,28,5,3,human_adjudicated_label,HUMAN_VALIDATED,Repeated CV over human_adjudicated_label.
