Id,Label,Source,Target,Type,Weight,edge_weight_raw,edge_visual_weight,edge_confidence_rank,edge_visual_opacity,edge_type,original_edge_type,is_ambiguous_assignment,is_ambiguous_association,raw_account_count,fractional_account_count,shared_video_count,shared_video_context_count,verified_direct_interaction_count,temporal_mass_comment_count,temporal_pair_count,hcc_account_count,hcc_comment_count
E000215,Ambiguous: HCC_58 -> MASS_HCC_58_Ambiguous_Community_Mass_Association_Neutral,HCC_58,MASS_HCC_58_Ambiguous_Community_Mass_Association_Neutral,Directed,90.34357065105517,90.34357065105517,4.514627898858947,1,0.2,Ambiguous,Ambiguous Community-Mass Association,True,True,409,90.34357065105517,411,411.0,0,0,0,0.0,0.0
E000216,Ambiguous: HCC_58 -> MASS_HCC_58_Ambiguous_Community_Mass_Association_No_text,HCC_58,MASS_HCC_58_Ambiguous_Community_Mass_Association_No_text,Directed,5.85,5.85,1.9242486522741338,1,0.2,Ambiguous,Ambiguous Community-Mass Association,True,True,19,5.85,19,19.0,0,0,0,0.0,0.0
E000217,Ambiguous: HCC_58 -> MASS_HCC_58_Ambiguous_Community_Mass_Association_Positive,HCC_58,MASS_HCC_58_Ambiguous_Community_Mass_Association_Positive,Directed,7.565079365079365,7.565079365079365,2.147693397942068,1,0.2,Ambiguous,Ambiguous Community-Mass Association,True,True,32,7.565079365079365,32,32.0,0,0,0,0.0,0.0
E000218,Ambiguous: HCC_62 -> MASS_HCC_62_Ambiguous_Community_Mass_Association_Negative,HCC_62,MASS_HCC_62_Ambiguous_Community_Mass_Association_Negative,Directed,102.48132145632145,102.48132145632145,4.639391127397881,1,0.2,Ambiguous,Ambiguous Community-Mass Association,True,True,416,102.48132145632145,470,470.0,0,0,0,0.0,0.0
E000219,Ambiguous: HCC_62 -> MASS_HCC_62_Ambiguous_Community_Mass_Association_Neutral,HCC_62,MASS_HCC_62_Ambiguous_Community_Mass_Association_Neutral,Directed,550.1430427819514,550.1430427819514,6.311994381236032,1,0.2,Ambiguous,Ambiguous Community-Mass Association,True,True,1989,550.1430427819514,2051,2051.0,0,1,1,0.0,0.0
E000220,Ambiguous: HCC_62 -> MASS_HCC_62_Ambiguous_Community_Mass_Association_No_text,HCC_62,MASS_HCC_62_Ambiguous_Community_Mass_Association_No_text,Directed,20.5,20.5,3.068052935133617,1,0.2,Ambiguous,Ambiguous Community-Mass Association,True,True,82,20.5,83,83.0,0,0,0,0.0,0.0
E000221,Ambiguous: HCC_62 -> MASS_HCC_62_Ambiguous_Community_Mass_Association_Positive,HCC_62,MASS_HCC_62_Ambiguous_Community_Mass_Association_Positive,Directed,30.16468253968254,30.16468253968254,3.4392854837716635,1,0.2,Ambiguous,Ambiguous Community-Mass Association,True,True,114,30.16468253968254,116,116.0,0,0,0,0.0,0.0
E000222,Observed: HCC_62 -> MASS_HCC_62_Observed_Community_Mass_Temporal_Association_Neutral,HCC_62,MASS_HCC_62_Observed_Community_Mass_Temporal_Association_Neutral,Directed,7.0,7.0,2.0794415416798357,2,0.65,Observed,Observed Community-Mass Temporal Association,False,False,7,7.0,7,7.0,0,8,8,0.0,0.0
E000223,Observed: HCC_62 -> MASS_HCC_62_Observed_Community_Mass_Temporal_Association_Positive,HCC_62,MASS_HCC_62_Observed_Community_Mass_Temporal_Association_Positive,Directed,2.0,2.0,1.0986122886681098,2,0.65,Observed,Observed Community-Mass Temporal Association,False,False,2,2.0,2,2.0,0,2,2,0.0,0.0
E000224,Ambiguous: HCC_73 -> MASS_HCC_73_Ambiguous_Community_Mass_Association_Negative,HCC_73,MASS_HCC_73_Ambiguous_Community_Mass_Association_Negative,Directed,41.55716505716506,41.55716505716506,3.7508482323158696,1,0.2,Ambiguous,Ambiguous Community-Mass Association,True,True,162,41.55716505716506,162,162.0,0,0,0,0.0,0.0
E000225,Ambiguous: HCC_73 -> MASS_HCC_73_Ambiguous_Community_Mass_Association_Neutral,HCC_73,MASS_HCC_73_Ambiguous_Community_Mass_Association_Neutral,Directed,132.05008022593162,132.05008022593162,4.890725600399327,1,0.2,Ambiguous,Ambiguous Community-Mass Association,True,True,515,132.05008022593162,519,519.0,0,0,0,0.0,0.0
E000226,Ambiguous: HCC_73 -> MASS_HCC_73_Ambiguous_Community_Mass_Association_No_text,HCC_73,MASS_HCC_73_Ambiguous_Community_Mass_Association_No_text,Directed,8.833333333333332,8.833333333333332,2.2857779746776643,1,0.2,Ambiguous,Ambiguous Community-Mass Association,True,True,28,8.833333333333332,28,28.0,0,0,0,0.0,0.0
E000227,Ambiguous: HCC_73 -> MASS_HCC_73_Ambiguous_Community_Mass_Association_Positive,HCC_73,MASS_HCC_73_Ambiguous_Community_Mass_Association_Positive,Directed,10.376623376623376,10.376623376623376,2.4315606690827076,1,0.2,Ambiguous,Ambiguous Community-Mass Association,True,True,38,10.376623376623376,38,38.0,0,0,0,0.0,0.0
E000228,Observed: HCC_73 -> MASS_HCC_73_Observed_Community_Mass_Temporal_Association_Neutral,HCC_73,MASS_HCC_73_Observed_Community_Mass_Temporal_Association_Neutral,Directed,2.0,2.0,1.0986122886681098,2,0.65,Observed,Observed Community-Mass Temporal Association,False,False,2,2.0,2,2.0,0,2,3,0.0,0.0
E000229,Observed: HCC_73 -> MASS_HCC_73_Observed_Community_Mass_Temporal_Association_Positive,HCC_73,MASS_HCC_73_Observed_Community_Mass_Temporal_Association_Positive,Directed,1.0,1.0,0.6931471805599453,2,0.65,Observed,Observed Community-Mass Temporal Association,False,False,1,1.0,1,1.0,0,1,3,0.0,0.0
E000230,Ambiguous: HCC_74 -> MASS_HCC_74_Ambiguous_Community_Mass_Association_Negative,HCC_74,MASS_HCC_74_Ambiguous_Community_Mass_Association_Negative,Directed,41.532789432789436,41.532789432789436,3.750275294530475,1,0.2,Ambiguous,Ambiguous Community-Mass Association,True,True,217,41.532789432789436,217,217.0,0,0,0,0.0,0.0
E000231,Ambiguous: HCC_74 -> MASS_HCC_74_Ambiguous_Community_Mass_Association_Neutral,HCC_74,MASS_HCC_74_Ambiguous_Community_Mass_Association_Neutral,Directed,1358.4401302189383,1358.4401302189383,7.214828225014507,1,0.2,Ambiguous,Ambiguous Community-Mass Association,True,True,6779,1358.4401302189383,6782,6782.0,0,0,0,0.0,0.0
E000232,Ambiguous: HCC_74 -> MASS_HCC_74_Ambiguous_Community_Mass_Association_No_text,HCC_74,MASS_HCC_74_Ambiguous_Community_Mass_Association_No_text,Directed,29.283333333333335,29.283333333333335,3.4105975061740708,1,0.2,Ambiguous,Ambiguous Community-Mass Association,True,True,141,29.283333333333335,141,141.0,0,0,0,0.0,0.0
E000233,Ambiguous: HCC_74 -> MASS_HCC_74_Ambiguous_Community_Mass_Association_Positive,HCC_74,MASS_HCC_74_Ambiguous_Community_Mass_Association_Positive,Directed,60.400000000000006,60.400000000000006,4.117409835153097,1,0.2,Ambiguous,Ambiguous Community-Mass Association,True,True,296,60.400000000000006,296,296.0,0,0,0,0.0,0.0
E000234,Observed: HCC_74 -> MASS_HCC_74_Observed_Community_Mass_Temporal_Association_Negative,HCC_74,MASS_HCC_74_Observed_Community_Mass_Temporal_Association_Negative,Directed,5.0,5.0,1.791759469228055,2,0.65,Observed,Observed Community-Mass Temporal Association,False,False,5,5.0,5,5.0,0,6,19,0.0,0.0
E000235,Observed: HCC_74 -> MASS_HCC_74_Observed_Community_Mass_Temporal_Association_Neutral,HCC_74,MASS_HCC_74_Observed_Community_Mass_Temporal_Association_Neutral,Directed,43.0,43.0,3.784189633918261,2,0.65,Observed,Observed Community-Mass Temporal Association,False,False,43,43.0,43,43.0,0,45,164,0.0,0.0
E000236,Observed: HCC_74 -> MASS_HCC_74_Observed_Community_Mass_Temporal_Association_No_text,HCC_74,MASS_HCC_74_Observed_Community_Mass_Temporal_Association_No_text,Directed,3.0,3.0,1.3862943611198906,2,0.65,Observed,Observed Community-Mass Temporal Association,False,False,3,3.0,3,3.0,0,3,11,0.0,0.0
E000237,Observed: HCC_74 -> MASS_HCC_74_Observed_Community_Mass_Temporal_Association_Positive,HCC_74,MASS_HCC_74_Observed_Community_Mass_Temporal_Association_Positive,Directed,4.0,4.0,1.6094379124341003,2,0.65,Observed,Observed Community-Mass Temporal Association,False,False,4,4.0,4,4.0,0,4,13,0.0,0.0
E000238,Ambiguous: HCC_86 -> MASS_HCC_86_Ambiguous_Community_Mass_Association_Negative,HCC_86,MASS_HCC_86_Ambiguous_Community_Mass_Association_Negative,Directed,115.55277777777778,115.55277777777778,4.758344198554923,1,0.2,Ambiguous,Ambiguous Community-Mass Association,True,True,393,115.55277777777778,394,394.0,0,8,31,0.0,0.0
E000239,Ambiguous: HCC_86 -> MASS_HCC_86_Ambiguous_Community_Mass_Association_Neutral,HCC_86,MASS_HCC_86_Ambiguous_Community_Mass_Association_Neutral,Directed,632.7670289909609,632.7670289909609,6.451681424747095,1,0.2,Ambiguous,Ambiguous Community-Mass Association,True,True,2612,632.7670289909609,2619,2619.0,0,16,61,0.0,0.0
E000240,Ambiguous: HCC_86 -> MASS_HCC_86_Ambiguous_Community_Mass_Association_No_text,HCC_86,MASS_HCC_86_Ambiguous_Community_Mass_Association_No_text,Directed,42.88333333333333,42.88333333333333,3.7815345972742085,1,0.2,Ambiguous,Ambiguous Community-Mass Association,True,True,139,42.88333333333333,139,139.0,0,2,8,0.0,0.0
E000241,Ambiguous: HCC_86 -> MASS_HCC_86_Ambiguous_Community_Mass_Association_Positive,HCC_86,MASS_HCC_86_Ambiguous_Community_Mass_Association_Positive,Directed,111.97662337662338,111.97662337662338,4.727180924537972,1,0.2,Ambiguous,Ambiguous Community-Mass Association,True,True,318,111.97662337662338,318,318.0,0,22,88,0.0,0.0
E000242,Observed: HCC_86 -> MASS_HCC_86_Observed_Community_Mass_Temporal_Association_Negative,HCC_86,MASS_HCC_86_Observed_Community_Mass_Temporal_Association_Negative,Directed,19.0,19.0,2.995732273553991,2,0.65,Observed,Observed Community-Mass Temporal Association,False,False,19,19.0,19,19.0,0,20,77,0.0,0.0
E000243,Observed: HCC_86 -> MASS_HCC_86_Observed_Community_Mass_Temporal_Association_Neutral,HCC_86,MASS_HCC_86_Observed_Community_Mass_Temporal_Association_Neutral,Directed,33.0,33.0,3.5263605246161616,2,0.65,Observed,Observed Community-Mass Temporal Association,False,False,33,33.0,38,38.0,0,34,127,0.0,0.0
E000244,Observed: HCC_86 -> MASS_HCC_86_Observed_Community_Mass_Temporal_Association_No_text,HCC_86,MASS_HCC_86_Observed_Community_Mass_Temporal_Association_No_text,Directed,7.0,7.0,2.0794415416798357,2,0.65,Observed,Observed Community-Mass Temporal Association,False,False,7,7.0,7,7.0,0,7,28,0.0,0.0
E000245,Observed: HCC_86 -> MASS_HCC_86_Observed_Community_Mass_Temporal_Association_Positive,HCC_86,MASS_HCC_86_Observed_Community_Mass_Temporal_Association_Positive,Directed,33.0,33.0,3.5263605246161616,2,0.65,Observed,Observed Community-Mass Temporal Association,False,False,33,33.0,33,33.0,0,34,133,0.0,0.0
E000246,Ambiguous: HCC_90 -> MASS_HCC_90_Ambiguous_Community_Mass_Association_Negative,HCC_90,MASS_HCC_90_Ambiguous_Community_Mass_Association_Negative,Directed,14.753907203907204,14.753907203907204,2.757088410944323,1,0.2,Ambiguous,Ambiguous Community-Mass Association,True,True,66,14.753907203907204,66,66.0,0,0,0,0.0,0.0
E000247,Ambiguous: HCC_90 -> MASS_HCC_90_Ambiguous_Community_Mass_Association_Neutral,HCC_90,MASS_HCC_90_Ambiguous_Community_Mass_Association_Neutral,Directed,312.03836230848617,312.03836230848617,5.746325746315786,1,0.2,Ambiguous,Ambiguous Community-Mass Association,True,True,1307,312.03836230848617,1308,1308.0,0,0,0,0.0,0.0
E000248,Ambiguous: HCC_90 -> MASS_HCC_90_Ambiguous_Community_Mass_Association_No_text,HCC_90,MASS_HCC_90_Ambiguous_Community_Mass_Association_No_text,Directed,5.583333333333333,5.583333333333333,1.8845412026790211,1,0.2,Ambiguous,Ambiguous Community-Mass Association,True,True,22,5.583333333333333,22,22.0,0,0,0,0.0,0.0
E000249,Ambiguous: HCC_90 -> MASS_HCC_90_Ambiguous_Community_Mass_Association_Positive,HCC_90,MASS_HCC_90_Ambiguous_Community_Mass_Association_Positive,Directed,14.567099567099566,14.567099567099566,2.745159685069717,1,0.2,Ambiguous,Ambiguous Community-Mass Association,True,True,60,14.567099567099566,60,60.0,0,0,0,0.0,0.0
E000250,Observed: HCC_90 -> MASS_HCC_90_Observed_Community_Mass_Temporal_Association_Neutral,HCC_90,MASS_HCC_90_Observed_Community_Mass_Temporal_Association_Neutral,Directed,6.0,6.0,1.9459101490553132,2,0.65,Observed,Observed Community-Mass Temporal Association,False,False,6,6.0,6,6.0,0,6,22,0.0,0.0
E000251,Observed: HCC_90 -> MASS_HCC_90_Observed_Community_Mass_Temporal_Association_Positive,HCC_90,MASS_HCC_90_Observed_Community_Mass_Temporal_Association_Positive,Directed,1.0,1.0,0.6931471805599453,2,0.65,Observed,Observed Community-Mass Temporal Association,False,False,1,1.0,1,1.0,0,1,2,0.0,0.0
E000252,Ambiguous: HCC_99 -> MASS_HCC_99_Ambiguous_Community_Mass_Association_Negative,HCC_99,MASS_HCC_99_Ambiguous_Community_Mass_Association_Negative,Directed,24.67301587301587,24.67301587301587,3.245440474270189,1,0.2,Ambiguous,Ambiguous Community-Mass Association,True,True,88,24.67301587301587,89,89.0,0,0,0,0.0,0.0
E000253,Ambiguous: HCC_99 -> MASS_HCC_99_Ambiguous_Community_Mass_Association_Neutral,HCC_99,MASS_HCC_99_Ambiguous_Community_Mass_Association_Neutral,Directed,285.2558161351892,285.2558161351892,5.656885873038241,1,0.2,Ambiguous,Ambiguous Community-Mass Association,True,True,1061,285.2558161351892,1081,1081.0,0,3,33,0.0,0.0
E000254,Ambiguous: HCC_99 -> MASS_HCC_99_Ambiguous_Community_Mass_Association_No_text,HCC_99,MASS_HCC_99_Ambiguous_Community_Mass_Association_No_text,Directed,11.783333333333333,11.783333333333333,2.5481422391451556,1,0.2,Ambiguous,Ambiguous Community-Mass Association,True,True,40,11.783333333333333,40,40.0,0,0,0,0.0,0.0
E000255,Ambiguous: HCC_99 -> MASS_HCC_99_Ambiguous_Community_Mass_Association_Positive,HCC_99,MASS_HCC_99_Ambiguous_Community_Mass_Association_Positive,Directed,22.63015873015873,22.63015873015873,3.162523808491479,1,0.2,Ambiguous,Ambiguous Community-Mass Association,True,True,77,22.63015873015873,77,77.0,0,0,0,0.0,0.0
E000256,Observed: HCC_99 -> MASS_HCC_99_Observed_Community_Mass_Temporal_Association_Neutral,HCC_99,MASS_HCC_99_Observed_Community_Mass_Temporal_Association_Neutral,Directed,1.0,1.0,0.6931471805599453,2,0.65,Observed,Observed Community-Mass Temporal Association,False,False,1,1.0,1,1.0,0,1,3,0.0,0.0
E000257,Observed: IND_adilana.na -> HCC_40,IND_adilana.na,HCC_40,Directed,1.0,1.0,0.6931471805599453,2,0.65,Observed,Observed Creator-Community Context,False,False,1,1.0,1,0.0,0,0,0,5.0,9.0
E000258,Observed: IND_adilana.na -> HCC_50,IND_adilana.na,HCC_50,Directed,1.0,1.0,0.6931471805599453,2,0.65,Observed,Observed Creator-Community Context,False,False,1,1.0,1,0.0,0,0,0,5.0,5.0
E000259,Observed: IND_adilana.na -> HCC_53,IND_adilana.na,HCC_53,Directed,1.0,1.0,0.6931471805599453,2,0.65,Observed,Observed Creator-Community Context,False,False,1,1.0,1,0.0,0,0,0,5.0,5.0
E000260,Observed: IND_adiliarizqa -> HCC_169,IND_adiliarizqa,HCC_169,Directed,1.0,1.0,0.6931471805599453,2,0.65,Observed,Observed Creator-Community Context,False,False,1,1.0,1,0.0,0,0,0,5.0,9.0
E000261,Observed: IND_adiliarizqa -> HCC_53,IND_adiliarizqa,HCC_53,Directed,1.0,1.0,0.6931471805599453,2,0.65,Observed,Observed Creator-Community Context,False,False,1,1.0,1,0.0,0,0,0,5.0,5.0
E000262,Observed: IND_adiliarizqa -> HCC_58,IND_adiliarizqa,HCC_58,Directed,1.0,1.0,0.6931471805599453,2,0.65,Observed,Observed Creator-Community Context,False,False,1,1.0,1,0.0,0,0,0,1.0,1.0
E000263,Observed: IND_adiliarizqa -> HCC_62,IND_adiliarizqa,HCC_62,Directed,1.0,1.0,0.6931471805599453,2,0.65,Observed,Observed Creator-Community Context,False,False,1,1.0,1,0.0,0,0,0,1.0,1.0
E000264,Observed: IND_afikarrhnur -> HCC_133,IND_afikarrhnur,HCC_133,Directed,1.0,1.0,0.6931471805599453,2,0.65,Observed,Observed Creator-Community Context,False,False,1,1.0,1,0.0,0,0,0,1.0,1.0
E000265,Observed: IND_afikarrhnur -> HCC_204,IND_afikarrhnur,HCC_204,Directed,1.0,1.0,0.6931471805599453,2,0.65,Observed,Observed Creator-Community Context,False,False,1,1.0,1,0.0,0,0,0,4.0,7.0
E000266,Observed: IND_afikarrhnur -> HCC_3,IND_afikarrhnur,HCC_3,Directed,1.0,1.0,0.6931471805599453,2,0.65,Observed,Observed Creator-Community Context,False,False,1,1.0,1,0.0,0,0,0,5.0,5.0
E000267,Observed: IND_afikarrhnur -> HCC_43,IND_afikarrhnur,HCC_43,Directed,1.0,1.0,0.6931471805599453,2,0.65,Observed,Observed Creator-Community Context,False,False,1,1.0,1,0.0,0,0,0,4.0,4.0
E000268,Observed: IND_afikarrhnur -> HCC_52,IND_afikarrhnur,HCC_52,Directed,1.0,1.0,0.6931471805599453,2,0.65,Observed,Observed Creator-Community Context,False,False,1,1.0,1,0.0,0,0,0,9.0,9.0
E000269,Observed: IND_ansyashine -> HCC_204,IND_ansyashine,HCC_204,Directed,1.0,1.0,0.6931471805599453,2,0.65,Observed,Observed Creator-Community Context,False,False,1,1.0,1,0.0,0,0,0,4.0,4.0
E000270,Observed: IND_ansyashine -> HCC_43,IND_ansyashine,HCC_43,Directed,1.0,1.0,0.6931471805599453,2,0.65,Observed,Observed Creator-Community Context,False,False,1,1.0,1,0.0,0,0,0,4.0,4.0
E000271,Observed: IND_ansyashine -> HCC_46,IND_ansyashine,HCC_46,Directed,1.0,1.0,0.6931471805599453,2,0.65,Observed,Observed Creator-Community Context,False,False,1,1.0,1,0.0,0,0,0,5.0,5.0
E000272,Observed: IND_ansyashine -> HCC_52,IND_ansyashine,HCC_52,Directed,1.0,1.0,0.6931471805599453,2,0.65,Observed,Observed Creator-Community Context,False,False,1,1.0,1,0.0,0,0,0,9.0,9.0
E000273,Observed: IND_asabelavvv -> HCC_130,IND_asabelavvv,HCC_130,Directed,1.0,1.0,0.6931471805599453,2,0.65,Observed,Observed Creator-Community Context,False,False,1,1.0,1,0.0,0,0,0,4.0,4.0
E000274,Observed: IND_asabelavvv -> HCC_17,IND_asabelavvv,HCC_17,Directed,1.0,1.0,0.6931471805599453,2,0.65,Observed,Observed Creator-Community Context,False,False,1,1.0,1,0.0,0,0,0,7.0,7.0
E000275,Observed: IND_asabelavvv -> HCC_181,IND_asabelavvv,HCC_181,Directed,1.0,1.0,0.6931471805599453,2,0.65,Observed,Observed Creator-Community Context,False,False,1,1.0,1,0.0,0,0,0,4.0,4.0
E000276,Observed: IND_asabelavvv -> HCC_52,IND_asabelavvv,HCC_52,Directed,1.0,1.0,0.6931471805599453,2,0.65,Observed,Observed Creator-Community Context,False,False,1,1.0,1,0.0,0,0,0,9.0,9.0
E000277,Observed: IND_cellynstore_ -> HCC_130,IND_cellynstore_,HCC_130,Directed,1.0,1.0,0.6931471805599453,2,0.65,Observed,Observed Creator-Community Context,False,False,1,1.0,1,0.0,0,0,0,4.0,4.0
E000278,Observed: IND_cellynstore_ -> HCC_17,IND_cellynstore_,HCC_17,Directed,1.0,1.0,0.6931471805599453,2,0.65,Observed,Observed Creator-Community Context,False,False,1,1.0,1,0.0,0,0,0,4.0,4.0
E000279,Observed: IND_cellynstore_ -> HCC_205,IND_cellynstore_,HCC_205,Directed,1.0,1.0,0.6931471805599453,2,0.65,Observed,Observed Creator-Community Context,False,False,1,1.0,1,0.0,0,0,0,5.0,5.0
E000280,Observed: IND_cellynstore_ -> HCC_50,IND_cellynstore_,HCC_50,Directed,1.0,1.0,0.6931471805599453,2,0.65,Observed,Observed Creator-Community Context,False,False,1,1.0,1,0.0,0,0,0,5.0,5.0
E000281,Observed: IND_daviena_dvn -> HCC_1,IND_daviena_dvn,HCC_1,Directed,1.0,1.0,0.6931471805599453,2,0.65,Observed,Observed Creator-Community Context,False,False,1,1.0,1,0.0,0,0,0,3.0,3.0
E000282,Observed: IND_daviena_dvn -> HCC_50,IND_daviena_dvn,HCC_50,Directed,1.0,1.0,0.6931471805599453,2,0.65,Observed,Observed Creator-Community Context,False,False,1,1.0,1,0.0,0,0,0,5.0,5.0
E000283,Observed: IND_daviena_dvn -> HCC_58,IND_daviena_dvn,HCC_58,Directed,1.0,1.0,0.6931471805599453,2,0.65,Observed,Observed Creator-Community Context,False,False,1,1.0,1,0.0,0,0,0,1.0,1.0
E000284,Observed: IND_deswitatata2 -> HCC_1,IND_deswitatata2,HCC_1,Directed,1.0,1.0,0.6931471805599453,2,0.65,Observed,Observed Creator-Community Context,False,False,1,1.0,1,0.0,0,0,0,3.0,3.0
E000285,Observed: IND_deswitatata2 -> HCC_14,IND_deswitatata2,HCC_14,Directed,1.0,1.0,0.6931471805599453,2,0.65,Observed,Observed Creator-Community Context,False,False,1,1.0,1,0.0,0,0,0,3.0,3.0
E000286,Observed: IND_deswitatata2 -> HCC_150,IND_deswitatata2,HCC_150,Directed,1.0,1.0,0.6931471805599453,2,0.65,Observed,Observed Creator-Community Context,False,False,1,1.0,1,0.0,0,0,0,6.0,6.0
E000287,Observed: IND_deswitatata2 -> HCC_18,IND_deswitatata2,HCC_18,Directed,1.0,1.0,0.6931471805599453,2,0.65,Observed,Observed Creator-Community Context,False,False,1,1.0,1,0.0,0,0,0,6.0,6.0
E000288,Observed: IND_deswitatata2 -> HCC_62,IND_deswitatata2,HCC_62,Directed,2.0,2.0,1.0986122886681098,2,0.65,Observed,Observed Creator-Community Context,False,False,1,1.0,2,0.0,0,0,0,1.0,2.0
E000289,Observed: IND_dewihanijayanti -> HCC_1,IND_dewihanijayanti,HCC_1,Directed,1.0,1.0,0.6931471805599453,2,0.65,Observed,Observed Creator-Community Context,False,False,1,1.0,1,0.0,0,0,0,3.0,3.0
E000290,Observed: IND_dewihanijayanti -> HCC_133,IND_dewihanijayanti,HCC_133,Directed,1.0,1.0,0.6931471805599453,2,0.65,Observed,Observed Creator-Community Context,False,False,1,1.0,1,0.0,0,0,0,1.0,1.0
E000291,Observed: IND_dewihanijayanti -> HCC_15,IND_dewihanijayanti,HCC_15,Directed,1.0,1.0,0.6931471805599453,2,0.65,Observed,Observed Creator-Community Context,False,False,1,1.0,1,0.0,0,0,0,6.0,6.0
E000292,Observed: IND_dewihanijayanti -> HCC_183,IND_dewihanijayanti,HCC_183,Directed,1.0,1.0,0.6931471805599453,2,0.65,Observed,Observed Creator-Community Context,False,False,1,1.0,1,0.0,0,0,0,6.0,6.0
E000293,Observed: IND_dewihanijayanti -> HCC_184,IND_dewihanijayanti,HCC_184,Directed,1.0,1.0,0.6931471805599453,2,0.65,Observed,Observed Creator-Community Context,False,False,1,1.0,1,0.0,0,0,0,5.0,5.0
E000294,Observed: IND_dewihanijayanti -> HCC_20,IND_dewihanijayanti,HCC_20,Directed,1.0,1.0,0.6931471805599453,2,0.65,Observed,Observed Creator-Community Context,False,False,1,1.0,1,0.0,0,0,0,3.0,3.0
E000295,Observed: IND_dewihanijayanti -> HCC_43,IND_dewihanijayanti,HCC_43,Directed,1.0,1.0,0.6931471805599453,2,0.65,Observed,Observed Creator-Community Context,False,False,1,1.0,1,0.0,0,0,0,4.0,4.0
E000296,Observed: IND_dewihanijayanti -> HCC_46,IND_dewihanijayanti,HCC_46,Directed,1.0,1.0,0.6931471805599453,2,0.65,Observed,Observed Creator-Community Context,False,False,1,1.0,1,0.0,0,0,0,5.0,5.0
E000297,Observed: IND_dewihanijayanti -> HCC_52,IND_dewihanijayanti,HCC_52,Directed,1.0,1.0,0.6931471805599453,2,0.65,Observed,Observed Creator-Community Context,False,False,1,1.0,1,0.0,0,0,0,1.0,1.0
E000298,Observed: IND_dicannnns -> HCC_150,IND_dicannnns,HCC_150,Directed,1.0,1.0,0.6931471805599453,2,0.65,Observed,Observed Creator-Community Context,False,False,1,1.0,1,0.0,0,0,0,6.0,6.0
E000299,Observed: IND_dicannnns -> HCC_16,IND_dicannnns,HCC_16,Directed,1.0,1.0,0.6931471805599453,2,0.65,Observed,Observed Creator-Community Context,False,False,1,1.0,1,0.0,0,0,0,5.0,5.0
E000300,Observed: IND_dicannnns -> HCC_99,IND_dicannnns,HCC_99,Directed,1.0,1.0,0.6931471805599453,2,0.65,Observed,Observed Creator-Community Context,False,False,1,1.0,1,0.0,0,0,0,6.0,11.0
E000301,Observed: IND_dr.okypratamaa_kedua -> HCC_133,IND_dr.okypratamaa_kedua,HCC_133,Directed,1.0,1.0,0.6931471805599453,2,0.65,Observed,Observed Creator-Community Context,False,False,1,1.0,1,0.0,0,0,0,1.0,1.0
E000302,Observed: IND_dr.okypratamaa_kedua -> HCC_14,IND_dr.okypratamaa_kedua,HCC_14,Directed,1.0,1.0,0.6931471805599453,2,0.65,Observed,Observed Creator-Community Context,False,False,1,1.0,1,0.0,0,0,0,3.0,3.0
E000303,Observed: IND_dr.okypratamaa_kedua -> HCC_150,IND_dr.okypratamaa_kedua,HCC_150,Directed,1.0,1.0,0.6931471805599453,2,0.65,Observed,Observed Creator-Community Context,False,False,1,1.0,1,0.0,0,0,0,6.0,6.0
E000304,Observed: IND_dr.okypratamaa_kedua -> HCC_34,IND_dr.okypratamaa_kedua,HCC_34,Directed,1.0,1.0,0.6931471805599453,2,0.65,Observed,Observed Creator-Community Context,False,False,1,1.0,1,0.0,0,0,0,1.0,1.0
E000305,Observed: IND_dr.okypratamaa_kedua -> HCC_74,IND_dr.okypratamaa_kedua,HCC_74,Directed,1.0,1.0,0.6931471805599453,2,0.65,Observed,Observed Creator-Community Context,False,False,1,1.0,1,0.0,0,0,0,4.0,4.0
E000306,Observed: IND_dww.srtk -> HCC_193,IND_dww.srtk,HCC_193,Directed,1.0,1.0,0.6931471805599453,2,0.65,Observed,Observed Creator-Community Context,False,False,1,1.0,1,0.0,0,0,0,5.0,5.0
E000307,Observed: IND_dww.srtk -> HCC_44,IND_dww.srtk,HCC_44,Directed,1.0,1.0,0.6931471805599453,2,0.65,Observed,Observed Creator-Community Context,False,False,1,1.0,1,0.0,0,0,0,7.0,7.0
E000308,Observed: IND_dww.srtk -> HCC_46,IND_dww.srtk,HCC_46,Directed,1.0,1.0,0.6931471805599453,2,0.65,Observed,Observed Creator-Community Context,False,False,1,1.0,1,0.0,0,0,0,5.0,5.0
E000309,Observed: IND_dww.srtk -> HCC_5,IND_dww.srtk,HCC_5,Directed,1.0,1.0,0.6931471805599453,2,0.65,Observed,Observed Creator-Community Context,False,False,1,1.0,1,0.0,0,0,0,8.0,8.0
E000310,Observed: IND_faniabsaa -> HCC_14,IND_faniabsaa,HCC_14,Directed,1.0,1.0,0.6931471805599453,2,0.65,Observed,Observed Creator-Community Context,False,False,1,1.0,1,0.0,0,0,0,3.0,3.0
E000311,Observed: IND_faniabsaa -> HCC_20,IND_faniabsaa,HCC_20,Directed,1.0,1.0,0.6931471805599453,2,0.65,Observed,Observed Creator-Community Context,False,False,1,1.0,1,0.0,0,0,0,3.0,3.0
E000312,Observed: IND_faniabsaa -> HCC_40,IND_faniabsaa,HCC_40,Directed,1.0,1.0,0.6931471805599453,2,0.65,Observed,Observed Creator-Community Context,False,False,1,1.0,1,0.0,0,0,0,5.0,5.0
